CS,ELE_qt7,SL_qt7,AMP_gmt7,AMT_jnb7,AME_qt7,NDVI_qt7,NL_std6,POP_std6,GDP_qt7,DTW_std6,DTG_qt7,DTH_qt7,DTC_qt7
175.54,4,0,3,2,2,2,1,1,1,2,3,4,6
175.54,3,6,4,2,1,3,1,1,3,3,1,3,5
175.54,5,3,4,1,1,2,1,1,1,3,5,3,2
175.54,3,4,3,3,3,4,1,1,3,3,1,1,3
138.36,4,2,3,2,1,2,1,1,1,2,6,4,4
175.54,4,3,4,1,2,2,1,1,1,4,4,6,6
175.54,4,5,4,2,2,4,1,1,3,2,4,5,4
264.75,3,2,4,2,1,3,1,1,2,1,4,4,5
175.54,5,6,4,0,0,0,1,1,2,3,5,2,6
175.54,4,3,4,2,2,1,1,1,0,5,5,6,0
264.75,4,6,4,2,1,5,1,1,2,5,2,2,4
175.54,3,5,4,3,4,4,1,1,3,4,2,4,6
175.54,4,6,4,1,1,2,1,1,2,3,2,5,5
175.54,2,5,4,4,5,6,1,1,3,2,1,1,4
175.54,4,1,4,2,2,2,1,1,2,4,5,2,3
175.54,4,0,4,2,2,2,1,1,0,3,4,6,4
230.06,3,4,4,2,2,2,1,1,2,2,0,2,4
220.15,5,4,4,1,1,2,1,1,1,3,3,6,6
264.75,4,2,4,1,0,2,1,1,3,2,5,5,5
175.54,5,2,4,1,1,2,1,1,1,3,5,4,3
170.16,2,6,4,4,5,6,1,1,4,3,4,4,5
175.54,2,6,4,4,5,6,1,1,3,3,2,3,5
264.75,4,0,4,2,2,2,1,1,2,3,2,2,1
264.75,3,6,4,3,4,5,1,1,3,3,2,2,2
175.54,4,3,4,2,2,2,1,1,2,4,4,2,3
175.54,4,3,4,1,1,4,1,1,2,3,4,0,6
242.45,3,4,4,3,3,3,1,1,2,4,4,0,2
175.54,4,0,4,2,2,1,1,1,0,1,4,6,0
197.84,3,6,4,3,2,3,1,1,3,3,1,2,5
264.75,4,4,3,2,2,6,1,1,3,3,5,6,5
175.54,5,2,4,0,0,1,1,1,2,2,4,3,5
175.54,6,6,4,1,0,0,1,1,3,2,4,5,5
264.75,3,6,4,2,1,4,1,1,2,2,6,5,5
175.54,4,6,4,1,0,0,1,1,3,3,3,5,5
175.54,4,1,4,2,2,2,1,1,1,5,5,6,4
175.54,4,4,4,2,1,3,1,1,2,3,6,4,6
239.76,3,6,4,3,2,4,1,1,3,3,5,6,4
125.97,4,0,3,2,2,1,1,1,0,1,6,6,1
239.76,3,5,4,3,4,3,1,1,3,2,1,3,2
175.54,5,5,4,1,1,1,1,1,2,3,5,1,5
175.54,4,5,4,1,1,2,1,1,1,5,2,2,5
197.84,2,6,4,4,6,6,1,1,3,1,5,5,3
175.54,4,2,3,2,2,2,1,1,1,3,5,6,5
220.15,5,1,4,1,1,2,1,1,1,2,6,2,3
197.84,4,0,4,2,2,1,1,1,0,3,5,6,3
264.75,4,1,4,2,2,2,1,1,1,5,6,6,1
175.54,3,6,4,2,1,3,1,1,2,3,3,4,5
80.05,2,1,4,5,6,2,6,6,3,3,0,0,0
242.45,3,5,3,3,3,2,1,1,2,3,3,1,4
264.75,3,6,4,3,3,4,1,1,3,3,1,3,4
164.78,2,2,4,3,5,2,1,1,3,1,5,0,2
175.54,4,2,4,1,0,0,1,1,3,2,3,4,4
175.54,4,4,4,2,2,2,1,1,1,3,5,5,1
264.75,4,5,4,2,1,5,1,1,2,5,3,4,3
220.15,4,3,4,2,1,3,1,1,2,3,3,5,2
175.54,5,6,4,1,0,0,1,1,2,2,3,3,3
220.15,4,4,4,2,1,5,1,1,3,2,5,2,5
175.54,5,4,4,1,0,0,1,1,3,3,5,4,6
175.54,4,3,3,2,1,2,1,1,2,2,4,1,6
264.75,4,4,4,1,1,1,1,1,1,4,4,6,4
264.75,3,6,4,3,2,6,1,1,3,3,1,3,5
175.54,4,4,4,2,1,3,1,1,2,3,3,5,4
242.45,4,6,4,2,2,6,1,1,3,3,0,2,1
175.54,4,3,4,2,1,2,1,1,1,2,4,6,3
163.15,4,0,4,1,1,2,1,1,1,3,5,3,1
242.45,4,2,4,2,2,2,1,1,1,4,5,5,1
163.15,4,0,4,2,2,2,1,1,0,4,3,6,6
175.54,4,4,4,2,2,3,1,1,3,3,5,4,5
175.54,5,4,4,1,1,1,1,1,1,2,5,6,3
264.75,3,6,4,3,3,5,1,1,2,3,0,1,4
175.54,5,5,4,1,0,1,1,1,2,3,4,3,4
264.75,4,3,4,2,1,4,1,1,3,3,4,6,4
175.54,4,0,4,2,2,2,1,1,1,4,4,6,6
175.54,4,5,4,2,1,4,1,1,2,4,5,5,3
175.54,5,5,4,1,1,1,1,1,3,2,4,5,5
220.15,3,6,4,3,2,5,1,1,2,3,2,0,5
163.15,4,3,4,1,0,2,1,1,2,2,4,6,6
264.75,4,6,4,1,1,2,1,1,2,2,4,0,6
264.75,2,6,4,4,6,6,1,1,3,2,5,5,3
175.54,4,4,4,1,1,1,1,1,2,4,6,4,6
264.75,4,6,4,2,1,5,1,1,3,4,5,0,4
242.45,4,5,4,2,1,4,1,1,3,2,1,3,5
242.45,3,5,4,3,3,6,1,1,3,4,2,2,5
197.84,3,6,3,2,1,5,1,1,2,4,4,2,4
175.54,4,1,4,2,2,2,1,1,1,4,1,6,5
220.15,3,6,4,3,2,3,1,1,2,4,5,0,1
175.54,4,2,4,2,2,2,1,1,1,5,4,6,3
220.15,4,2,4,2,2,2,1,1,0,5,4,6,0
175.54,4,4,4,1,0,3,1,1,2,2,5,5,5
150.76,4,0,4,2,2,2,1,1,0,2,3,6,3
107.48,3,3,3,4,6,3,2,2,3,2,0,0,0
175.54,5,6,4,2,0,3,1,1,3,2,5,2,3
264.75,3,5,3,3,6,6,1,1,3,3,3,5,6
264.75,4,2,3,2,2,6,1,1,3,3,1,2,1
175.54,4,1,4,2,2,2,1,1,0,4,4,6,4
175.54,5,2,4,1,0,0,1,1,1,2,5,6,5
175.54,4,1,4,2,2,2,1,1,0,3,5,6,4
175.54,3,5,3,2,1,3,1,1,2,3,5,3,6
242.45,4,5,4,2,1,3,1,1,2,3,6,4,6
175.54,3,5,4,3,2,4,1,1,3,3,5,4,5
175.54,4,4,4,2,0,6,1,1,3,4,5,3,5
175.54,4,0,3,2,2,2,1,1,0,4,5,6,4
175.54,5,6,4,1,0,0,1,1,3,2,5,4,6
163.15,4,1,4,2,1,2,1,1,1,3,5,6,1
175.54,3,6,3,2,1,2,1,1,2,2,4,4,5
175.54,4,5,4,2,1,3,1,1,2,4,1,3,3
175.54,4,3,4,2,2,2,1,1,1,3,2,6,4
175.54,4,3,4,2,2,2,1,1,1,2,5,6,4
242.45,3,5,4,2,0,5,1,1,2,4,5,4,3
175.54,5,4,4,1,0,1,1,1,2,3,6,3,6
264.75,4,6,3,3,2,5,1,1,3,2,2,2,4
175.54,4,0,4,2,2,2,1,1,2,4,6,4,4
175.54,3,5,4,2,2,6,1,1,3,3,3,3,4
175.54,5,5,4,1,0,1,1,1,3,2,1,4,2
175.54,4,2,4,2,1,2,1,1,2,2,4,5,6
175.54,5,5,4,1,1,2,1,1,3,4,5,6,3
175.54,4,1,4,2,2,2,1,1,0,4,5,6,1
220.15,2,6,3,4,6,4,1,1,3,3,4,0,1
175.54,4,5,4,2,2,3,1,1,1,5,4,6,1
264.75,4,6,3,3,3,4,1,1,3,4,5,6,6
264.75,5,4,4,1,1,4,1,1,2,2,4,5,1
175.54,6,1,4,0,0,0,1,1,3,1,4,5,4
175.54,5,2,4,0,0,0,1,1,3,2,2,3,5
175.54,4,1,3,2,2,2,1,1,0,4,5,6,3
220.15,5,2,4,0,0,0,1,1,1,1,5,4,5
175.54,5,4,4,1,0,2,1,1,3,2,2,3,5
150.76,4,0,4,2,2,2,1,1,1,2,5,5,0
175.54,4,0,4,2,2,2,1,1,1,2,6,6,3
175.54,5,5,4,1,0,0,1,1,2,2,5,3,4
163.15,4,0,3,2,2,2,1,1,0,3,5,6,5
175.54,5,6,4,1,0,3,1,1,3,4,5,3,5
264.75,3,6,4,3,2,5,1,1,2,2,3,5,1
175.54,5,3,4,1,0,1,1,1,2,3,5,5,3
125.97,4,0,3,2,1,2,1,1,1,3,6,3,4
264.75,3,6,3,3,3,5,1,1,2,3,5,6,5
264.75,4,5,3,2,1,6,1,1,3,2,2,1,4
264.75,4,6,3,3,2,6,1,1,3,2,3,1,2
175.54,4,4,4,1,1,2,1,1,2,4,5,2,4
175.54,3,5,4,3,2,4,1,1,3,2,6,5,4
264.75,4,6,4,2,1,4,1,1,3,3,4,1,5
175.54,4,3,4,1,1,1,1,1,2,2,6,2,5
220.15,2,4,4,4,6,2,1,1,3,3,3,1,6
264.75,3,2,4,2,2,2,1,1,2,3,0,2,4
175.54,4,0,3,2,2,2,1,1,1,1,6,5,2
197.84,4,4,4,2,1,2,1,1,3,2,4,4,4
175.54,6,5,4,1,0,0,1,1,3,3,4,4,5
175.54,4,3,4,2,1,2,1,1,1,2,6,3,3
264.75,4,6,3,3,3,5,1,1,2,3,2,4,5
175.54,5,3,4,1,0,1,1,1,3,2,1,4,5
175.54,5,6,4,2,0,3,1,1,3,3,5,3,4
175.54,3,5,4,2,1,4,1,1,3,4,6,5,6
175.54,4,2,4,2,2,2,1,1,1,4,6,6,1
197.84,4,3,4,2,2,2,1,1,1,5,6,6,2
175.54,4,1,3,2,2,2,1,1,1,4,5,6,2
264.75,4,4,4,2,1,2,1,1,3,3,5,6,4
197.84,4,1,4,2,2,2,1,1,2,5,6,6,1
175.54,5,0,4,1,0,0,1,1,1,2,5,5,6
220.15,2,6,4,4,6,3,1,1,3,5,1,1,4
220.15,4,3,4,1,1,1,1,1,2,3,5,2,5
264.75,3,6,4,2,2,5,1,1,2,2,2,5,3
175.54,4,4,4,3,3,1,1,1,1,6,2,6,1
175.54,4,1,3,2,2,2,1,1,0,3,4,6,6
220.15,5,3,4,2,1,2,1,1,3,2,0,2,3
175.54,4,2,4,2,2,2,1,1,0,3,5,6,2
264.75,4,5,4,3,2,3,1,1,3,2,5,2,5
220.15,4,4,3,2,2,6,1,1,3,3,3,1,5
175.54,5,4,4,1,1,2,1,1,3,4,5,6,3
163.15,4,1,4,2,2,2,1,1,1,3,4,4,1
175.54,3,6,3,4,5,4,1,2,3,3,0,0,2
197.84,4,3,4,2,2,2,1,1,1,3,5,6,3
175.54,4,1,4,2,2,2,1,1,0,4,5,6,1
264.75,3,5,4,3,3,5,1,1,3,3,0,2,3
264.75,3,4,4,3,3,3,1,1,3,3,5,1,4
175.54,4,4,4,1,1,2,1,1,2,4,1,4,3
138.36,4,2,4,1,1,1,1,1,1,3,5,3,0
264.75,4,5,4,2,2,6,1,1,3,3,2,1,5
264.75,3,6,3,3,3,5,1,1,3,3,0,1,2
220.15,3,5,4,2,1,6,1,1,3,2,3,3,6
175.54,3,6,4,2,1,6,1,1,3,3,1,3,5
197.84,3,6,4,2,1,5,1,1,3,2,6,5,5
175.54,5,1,4,1,0,0,1,1,2,2,2,3,4
264.75,3,6,4,3,3,5,1,1,3,3,4,1,4
264.75,4,3,4,2,1,2,1,1,1,3,4,6,4
175.54,6,6,4,1,0,1,1,1,3,2,4,2,5
175.54,5,4,4,1,0,0,1,1,3,2,2,4,4
264.75,5,6,4,1,0,2,1,1,3,2,3,5,6
175.54,4,1,4,1,1,2,1,1,1,3,5,6,3
264.75,3,4,3,3,3,6,1,1,3,3,0,2,3
175.54,5,1,4,2,2,2,1,1,1,5,5,6,4
220.15,4,1,4,2,2,2,1,1,2,4,6,4,4
264.75,4,5,4,2,1,4,1,1,3,2,3,3,4
175.54,3,6,4,4,5,5,1,1,3,3,1,1,5
264.75,4,6,3,2,1,5,1,1,2,2,3,2,3
163.15,4,0,4,2,2,2,1,1,1,4,2,6,5
198.61,3,3,3,3,3,2,1,1,2,4,3,0,4
175.54,2,6,4,3,3,6,1,1,3,3,5,6,4
175.54,4,1,4,2,2,2,1,1,1,5,4,6,1
264.75,3,6,4,3,3,6,1,1,3,3,2,2,1
163.15,4,0,4,2,2,2,1,1,0,2,0,6,1
175.54,4,2,4,2,2,2,1,1,1,5,5,6,4
175.54,5,3,4,0,0,0,1,1,2,2,3,3,4
264.75,4,5,4,2,1,3,1,1,1,5,0,3,1
175.54,4,5,4,1,1,1,1,1,2,2,6,2,6
197.84,2,5,4,4,5,5,1,1,3,5,1,2,5
264.75,3,6,4,3,3,6,1,1,3,4,0,2,3
125.97,4,0,3,2,2,2,1,1,1,2,6,2,5
175.54,5,2,4,1,0,0,1,1,2,4,5,2,6
175.54,4,5,4,2,1,6,1,1,3,3,1,1,3
175.54,4,4,3,2,1,3,1,1,2,3,5,2,5
175.54,5,6,4,1,0,0,1,1,2,3,5,2,6
175.54,6,6,4,0,0,0,1,1,3,2,4,5,5
175.54,4,2,3,2,2,1,1,1,1,2,6,2,6
175.54,4,4,4,2,1,1,1,1,1,3,5,6,0
175.54,4,4,4,2,2,2,1,1,2,4,4,2,4
175.54,5,2,4,1,1,0,1,1,1,3,4,6,5
264.75,4,6,4,2,1,3,1,1,3,2,3,3,4
264.75,4,5,4,2,1,2,1,1,3,3,5,5,5
175.54,3,6,4,3,3,4,1,1,3,2,5,2,5
197.84,3,4,3,3,5,3,1,1,3,3,4,1,2
175.54,5,1,4,1,0,1,1,1,2,3,4,1,4
175.54,4,2,4,2,2,2,1,1,0,5,4,6,1
242.45,4,3,4,2,2,3,1,1,1,3,5,0,6
264.75,3,5,4,3,3,4,1,1,6,2,2,2,4
264.75,5,5,4,1,1,2,1,1,1,3,4,1,5
175.54,6,3,4,1,0,0,1,1,3,2,1,4,5
175.54,5,6,4,1,1,2,1,1,2,3,5,0,5
175.54,4,0,3,2,2,2,1,1,1,2,3,5,6
175.54,4,1,4,1,1,1,1,1,0,4,6,6,3
264.75,4,6,4,2,1,3,1,1,3,4,5,6,5
175.54,4,1,4,2,2,2,1,1,1,3,5,2,1
242.45,4,3,4,2,2,3,1,1,2,2,4,1,4
175.54,5,4,4,0,0,0,1,1,3,3,5,5,6
264.75,4,6,4,2,1,6,1,1,3,2,0,3,4
214.76,3,5,4,3,2,4,1,1,3,3,3,4,5
175.54,4,4,4,1,1,2,1,1,2,3,6,2,6
175.54,3,5,3,2,2,4,1,1,2,3,5,1,5
175.54,4,5,4,2,0,5,1,1,2,4,2,1,3
175.54,4,6,4,2,1,4,1,1,3,2,1,4,5
175.54,5,2,4,1,1,0,1,1,1,3,4,6,5
175.54,6,5,4,1,0,1,1,1,3,2,1,2,4
264.75,3,5,3,3,2,6,1,1,3,4,4,0,4
264.75,4,3,4,1,0,1,1,1,2,2,4,5,6
175.54,5,4,4,1,0,2,1,1,2,2,4,5,4
175.54,2,6,4,4,5,5,1,1,3,5,1,2,5
264.75,4,5,4,2,1,3,1,1,2,4,3,1,3
175.54,6,2,4,1,0,0,1,1,2,2,4,5,2
220.15,5,6,4,2,1,3,1,1,3,2,0,3,4
175.54,3,1,4,2,2,2,1,1,2,5,3,4,5
175.54,4,2,4,2,2,2,1,1,2,4,6,6,3
94.52,4,0,4,2,2,2,1,1,1,1,2,6,1
220.15,3,6,3,3,3,6,1,1,3,2,3,2,4
264.75,4,5,4,1,1,2,1,1,2,2,5,6,3
175.54,4,0,4,2,2,2,1,1,1,1,0,6,0
175.54,4,3,4,2,2,2,1,1,1,3,2,6,5
175.54,4,3,4,2,2,2,1,1,1,3,5,6,3
197.84,3,4,4,2,2,5,1,1,3,3,2,3,6
175.54,5,2,4,1,1,2,1,1,2,2,3,4,6
150.76,4,1,3,2,2,2,1,1,1,2,5,5,5
175.54,6,3,4,0,0,0,1,1,2,2,3,4,3
175.54,4,0,3,2,2,2,1,1,2,2,4,6,5
175.54,3,6,4,4,4,4,1,1,3,4,0,0,2
175.54,4,3,4,2,2,2,1,1,0,2,6,6,4
220.15,3,4,3,2,1,3,1,1,2,2,4,3,5
264.75,4,3,4,1,1,2,1,1,1,4,4,6,4
197.84,3,6,4,3,3,4,1,1,3,2,5,5,4
175.54,4,2,4,2,2,2,1,1,2,3,5,5,2
197.84,4,2,4,1,2,2,1,1,0,5,4,6,1
197.84,5,3,4,1,1,2,1,1,1,2,5,4,5
264.75,3,5,4,2,2,5,1,1,2,2,6,1,5
175.54,2,4,4,4,5,3,1,1,3,3,2,2,5
175.54,5,3,4,1,1,1,1,1,1,3,5,6,3
175.54,3,2,4,3,3,3,1,1,3,2,3,4,3
175.54,6,3,4,0,0,0,1,1,3,2,4,5,4
264.75,4,2,4,2,2,2,1,1,1,5,4,6,2
197.84,4,5,4,2,1,3,1,1,2,2,5,1,6
264.75,4,5,4,2,1,4,1,1,1,3,6,6,1
175.54,4,3,4,2,1,2,1,1,1,3,1,6,5
264.75,3,2,3,3,2,4,1,1,2,2,5,0,6
264.75,4,6,4,2,1,5,1,1,3,2,5,3,3
242.45,3,5,4,2,1,4,1,1,3,3,4,3,5
175.54,6,6,4,1,0,0,1,1,2,2,4,4,5
197.84,4,3,4,1,1,2,1,1,2,2,4,3,4
175.54,4,3,4,2,1,2,1,1,0,3,3,6,4
175.54,5,3,4,1,0,1,1,1,2,2,6,3,4
175.54,4,3,4,2,2,3,1,1,2,3,5,1,4
175.54,4,2,3,2,1,2,1,1,1,2,6,4,3
175.54,4,6,4,1,1,2,1,1,2,3,3,3,6
264.75,4,6,4,2,2,6,1,1,3,2,3,1,4
189.77,4,5,4,2,2,2,1,1,2,3,4,1,3
175.54,5,4,4,1,1,1,1,1,2,3,1,3,4
175.54,4,3,4,2,1,1,1,1,1,3,3,6,3
175.54,4,6,4,2,1,2,1,1,2,2,4,5,4
175.54,6,3,4,0,0,0,1,1,2,3,4,1,4
175.54,4,2,3,2,1,2,1,1,1,2,5,4,6
175.54,5,2,4,1,1,1,1,1,1,4,1,6,5
264.75,5,5,4,1,1,2,1,1,2,2,4,5,1
220.15,3,1,4,2,2,2,1,1,1,5,3,3,5
175.54,4,4,4,2,2,2,1,1,1,3,6,5,4
163.15,4,2,3,2,2,1,1,1,2,1,5,0,6
197.84,4,2,4,2,1,2,1,1,1,3,5,6,3
264.75,3,2,3,3,3,3,1,1,2,4,4,3,0
175.54,4,1,4,2,2,2,1,1,1,4,4,6,3
175.54,4,3,4,2,2,2,1,1,2,5,6,6,2
264.75,3,6,4,2,2,4,1,1,3,4,4,0,1
242.45,4,3,4,2,1,5,1,1,3,2,2,4,5
242.45,4,4,4,2,1,4,1,1,1,3,3,5,3
197.84,3,3,4,3,3,3,1,1,1,5,4,5,0
175.54,4,6,4,2,1,4,1,1,3,4,5,6,1
175.54,4,5,4,2,1,3,1,1,2,4,0,2,1
264.75,4,1,4,2,2,2,1,1,1,4,6,6,4
125.97,4,0,4,2,2,2,1,1,0,2,6,6,3
175.54,4,1,4,2,2,2,1,1,1,4,6,6,4
175.54,3,6,3,4,5,3,1,1,3,3,4,1,3
175.54,5,3,4,1,0,0,1,1,3,2,1,3,5
264.75,4,6,3,2,2,4,1,1,2,2,4,5,0
175.54,4,2,4,2,2,2,1,1,1,3,5,5,0
175.54,4,5,4,1,0,4,1,1,3,2,1,3,2
175.54,4,3,4,2,2,2,1,1,1,4,5,4,4
125.97,4,0,4,2,2,2,1,1,0,2,4,6,2
175.54,5,5,4,0,0,0,1,1,3,2,5,3,6
175.54,4,5,4,2,2,2,1,1,1,2,5,6,4
264.75,3,4,4,2,1,3,1,1,2,2,4,5,2
214.77,3,6,4,2,1,6,1,1,2,4,5,3,2
239.76,3,2,3,3,3,4,1,1,3,3,3,0,5
175.54,4,4,4,1,1,2,1,1,1,4,6,4,6
175.54,6,3,4,0,0,0,1,1,2,2,5,5,4
175.54,6,1,4,0,0,0,1,1,2,2,4,4,4
264.75,3,6,3,3,3,5,1,1,3,4,5,6,4
175.54,4,4,4,1,0,2,1,1,6,2,0,2,4
264.75,3,6,4,3,2,4,1,1,2,2,1,3,5
175.54,4,2,4,2,2,2,1,1,2,5,6,6,1
175.54,3,6,4,3,2,4,1,1,3,3,4,5,5
175.54,4,2,3,2,2,2,1,1,1,2,5,6,3
189.77,3,5,4,3,2,2,1,2,2,4,0,1,1
264.75,4,5,4,1,0,2,1,1,2,2,4,5,4
264.75,4,5,4,3,3,6,1,1,3,2,0,1,3
175.54,4,2,4,2,2,2,1,1,1,4,4,6,4
175.54,4,5,4,2,2,2,1,1,1,4,5,5,4
242.45,5,3,4,1,1,2,1,1,1,4,2,6,6
264.75,3,5,3,3,2,6,1,1,2,3,5,0,6
175.54,4,3,4,1,1,2,1,1,1,4,4,6,4
175.54,6,6,4,0,0,0,1,1,3,2,2,5,6
175.54,4,2,4,2,2,1,1,1,1,3,4,6,1
175.54,5,2,4,1,0,0,1,1,1,2,4,6,6
175.54,4,0,4,2,2,2,1,1,0,2,5,6,2
175.54,4,2,4,2,2,2,1,1,1,4,2,6,5
175.54,4,3,4,2,1,2,1,1,1,2,1,6,3
175.54,4,1,4,2,2,2,1,1,0,3,5,6,0
175.54,4,1,4,2,2,2,1,1,0,2,3,6,2
264.75,5,4,4,1,0,2,1,1,3,4,4,1,2
175.54,5,4,4,1,0,0,1,1,2,2,3,4,3
175.54,5,3,4,1,1,1,1,1,2,2,4,5,4
175.54,5,5,4,1,0,1,1,1,3,3,5,4,4
175.54,4,0,3,2,2,2,1,1,1,3,5,6,4
175.54,3,6,4,3,4,5,1,1,3,3,3,4,4
175.54,4,1,4,2,2,2,1,1,0,3,3,6,4
197.84,4,6,4,2,2,5,1,1,2,3,5,0,4
264.75,4,4,4,1,0,5,1,1,2,2,4,3,6
220.15,5,5,4,1,1,2,1,1,2,2,1,3,4
175.54,4,2,4,2,2,2,1,1,0,6,4,6,3
175.54,4,1,3,2,2,2,1,1,1,2,5,6,4
264.75,3,6,3,4,6,5,1,1,3,2,2,0,1
264.75,3,5,4,3,3,4,1,1,3,3,4,3,4
175.54,4,1,4,1,1,1,1,1,1,2,4,6,5
175.54,4,5,4,1,1,3,1,1,1,2,5,6,2
175.54,4,1,4,2,2,2,1,1,0,3,5,6,3
197.84,3,5,3,3,4,6,1,1,3,3,0,2,2
175.54,4,2,4,2,2,2,1,1,2,5,6,6,4
264.75,5,5,4,1,0,2,1,1,3,4,4,2,3
175.54,3,5,3,3,3,5,1,1,2,2,4,3,5
195.36,4,1,4,2,2,2,1,1,1,4,6,5,1
175.54,5,3,4,1,1,1,1,1,2,4,5,4,6
264.75,2,3,4,4,6,5,1,1,6,1,2,0,3
175.54,5,6,4,1,0,0,1,1,3,2,3,4,6
175.54,4,2,4,1,1,2,1,1,1,3,1,6,4
175.54,6,6,4,0,0,0,1,1,3,2,5,2,6
175.54,4,3,4,2,0,1,1,1,3,3,4,5,5
175.54,4,1,4,2,2,2,1,1,2,4,6,2,2
175.54,4,1,4,2,2,2,1,1,2,3,4,5,4
242.45,3,6,4,3,3,4,1,1,3,3,3,1,2
175.54,4,0,3,2,2,2,1,1,2,1,6,5,2
264.75,4,5,4,2,0,3,1,1,2,5,3,2,3
175.54,5,4,4,0,0,0,1,1,2,2,3,5,3
175.54,6,4,4,0,0,0,1,1,2,3,5,5,4
264.75,5,4,4,1,1,4,1,1,2,4,4,1,5
175.54,4,0,3,2,2,1,1,1,1,1,6,6,1
163.15,4,2,3,2,1,2,1,1,1,2,6,4,5
175.54,5,6,4,1,0,0,1,1,3,3,4,2,4
220.15,4,4,4,2,1,4,1,1,3,4,5,0,2
175.54,5,5,4,0,0,0,1,1,2,2,5,3,6
197.84,4,2,4,2,2,2,1,1,1,4,5,4,4
175.54,4,2,4,2,2,2,1,1,0,3,2,6,4
175.54,4,0,4,2,2,2,1,1,2,4,4,0,3
220.15,2,6,4,4,5,2,1,1,3,4,2,0,5
175.54,4,3,4,2,2,2,1,1,1,5,5,6,4
175.54,4,0,4,2,2,0,1,1,1,2,6,6,3
264.75,3,4,4,2,1,5,1,1,3,3,4,4,6
185.45,5,2,4,1,1,1,1,1,1,3,5,4,4
242.45,3,4,3,3,2,2,1,1,2,3,0,0,3
264.75,4,2,4,2,2,2,1,1,1,5,6,6,3
264.75,4,4,4,2,1,2,1,1,1,6,4,6,1
264.75,4,5,3,2,2,6,1,1,2,2,4,2,2
197.84,4,2,4,1,1,1,1,1,2,2,5,4,5
175.54,4,1,4,2,2,2,1,1,1,2,4,5,0
264.75,4,5,3,2,1,4,1,1,3,2,3,4,6
175.54,4,2,4,2,2,2,1,1,1,2,1,6,3
175.54,4,2,4,2,2,2,1,1,1,5,3,6,2
175.54,5,1,4,1,0,0,1,1,3,1,2,4,5
175.54,4,0,4,2,2,2,1,1,1,5,4,6,5
175.54,4,3,4,2,2,1,1,1,1,3,2,6,4
264.75,3,6,4,2,1,6,1,1,2,2,4,5,5
264.75,3,6,4,3,3,5,1,1,4,2,5,5,4
175.54,5,1,4,1,1,1,1,1,1,4,2,6,5
264.75,2,2,3,3,4,4,2,2,3,3,5,0,4
242.45,4,3,4,2,1,4,1,1,1,4,4,1,5
264.75,3,4,4,3,3,5,1,1,3,2,2,4,1
175.54,5,2,4,1,1,1,1,1,1,3,2,6,5
175.54,5,5,4,1,0,4,1,1,3,2,3,3,4
175.54,3,6,3,4,6,3,1,1,3,1,3,0,3
175.54,4,2,4,2,2,2,1,1,1,4,5,6,5
264.75,3,6,4,3,3,4,1,1,3,3,4,5,4
175.54,4,5,4,1,0,0,1,1,3,2,2,4,5
264.75,4,5,3,3,3,6,1,1,2,3,6,6,5
175.54,6,4,4,1,0,0,1,1,2,2,5,3,5
175.54,4,6,3,3,3,4,1,1,3,2,4,6,5
197.84,3,6,3,3,4,6,1,1,3,3,4,6,5
175.54,4,0,4,2,2,2,1,1,0,3,5,6,3
175.54,5,5,4,1,0,0,1,1,2,2,3,5,3
197.84,4,2,4,2,2,2,1,1,1,5,4,6,6
175.54,5,3,4,1,0,0,1,1,3,2,4,5,5
264.75,4,5,4,2,1,4,1,1,2,2,5,5,5
175.54,4,1,4,2,2,2,1,1,0,2,5,6,3
264.75,2,6,4,5,6,6,1,1,4,2,4,4,1
175.54,4,2,3,2,2,2,1,1,1,3,5,5,4
264.75,3,5,3,4,5,3,1,1,3,2,2,2,0
175.54,4,1,4,2,2,2,1,1,1,2,4,6,0
175.54,5,5,4,1,0,1,1,1,2,3,4,2,6
242.45,3,5,4,3,2,4,1,1,3,4,5,2,5
175.54,4,2,4,2,2,2,1,1,0,5,4,6,3
175.54,2,6,4,4,6,1,1,1,3,3,5,0,5
175.54,6,5,4,0,0,0,1,1,3,2,4,3,5
175.54,4,1,4,1,1,1,1,1,0,3,6,6,4
264.75,3,6,3,3,3,5,1,1,3,3,5,1,5
220.15,5,5,4,1,0,1,1,1,3,2,3,4,6
175.54,5,2,4,1,0,0,1,1,3,1,2,2,4
220.15,4,4,4,2,1,3,1,1,2,3,5,5,4
175.54,5,4,4,1,0,1,1,1,3,2,2,4,5
175.54,6,4,4,0,0,0,1,1,2,2,4,3,5
264.75,3,6,3,3,2,6,1,1,2,2,4,1,3
175.54,5,4,3,2,2,5,1,1,3,2,4,1,4
175.54,5,4,4,1,0,0,1,1,2,1,3,4,4
220.15,4,4,4,1,0,1,1,1,3,2,4,5,6
175.54,5,5,4,1,0,0,1,1,3,2,1,4,5
220.15,5,1,4,1,1,2,1,1,2,2,5,6,3
264.75,4,6,4,1,0,2,1,1,2,2,4,4,5
242.45,4,5,4,2,1,3,1,1,2,3,5,0,5
197.84,4,5,4,1,1,4,1,1,3,4,5,0,3
242.45,4,2,4,2,2,2,1,1,1,4,5,6,2
175.54,4,1,4,2,2,2,1,1,0,2,6,6,3
242.45,4,5,4,2,1,2,1,1,3,2,2,4,4
175.54,5,2,4,1,1,1,1,1,1,2,4,6,5
164.78,3,3,3,3,2,2,1,1,2,3,0,0,2
175.54,4,2,4,2,2,2,1,1,1,4,4,6,3
