CS,DEM,SL,AMP,AMT,AME,NDVI,NL,POP,GDP
18.03 ,3441.83 ,1.76 ,710.6520996,2.268923601,827.7083333,7836.774135,0,0.005690293,6.3788565
16.68 ,3444.01 ,1.34 ,708.4853923,2.201041619,826.875,7590.296041,0,0,6.68240269
20.91 ,3445.89 ,2.11 ,703.75,2.209548553,824.7916667,7849.701923,0,0,8.406217734
20.34 ,3444.92 ,2.45 ,701.9958496,2.203472137,803.0208333,7229.674129,0,0,7.472359856
23.07 ,3440.47 ,1.57 ,696.6374919,2.24114577,784.8958333,7299.112612,0,0,8.32202212
27.81 ,3434.79 ,0.81 ,694.1895549,2.243576368,806.8125,7929.514682,0,0,9.701511065
29.88 ,3441.08 ,2.00 ,693.1812541,2.164583405,820.9375,8044.815516,0,0,11.51226401
33.73 ,3465.27 ,4.72 ,697.4645386,2.092187524,820,8017.987318,0,0.05442445,11.52452258
43.71 ,3480.76 ,5.15 ,691.4020793,1.992187579,815.2291667,8066.795047,0,0.169751927,12.17912698
31.69 ,3493.13 ,4.68 ,688.5083211,1.89288195,811.8125,7789.869938,0,0.331169039,12.95349602
28.08 ,3493.02 ,5.22 ,690.3041789,1.841145794,812.875,8205.653419,0,0.255548338,15.04707778
24.54 ,3472.07 ,3.26 ,687.4354451,1.892187516,813.9375,8039.748102,0,0.170315194,13.15261698
42.17 ,3505.18 ,5.93 ,691.2791748,1.764756918,797.9583333,7901.32018,0,0.165124434,14.88662577
37.62 ,3598.70 ,10.25 ,699.9645589,1.286284725,775.3541667,7992.627735,0,0.049875952,14.6176521
52.48 ,3623.02 ,18.77 ,705.4833577,1.113715291,758.6666667,8011.100494,0,0.054082104,14.43693248
48.92 ,3468.17 ,22.21 ,697.6812541,1.723437468,755.2291667,8330.208039,0,0.051811617,15.16527319
59.17 ,3117.66 ,23.21 ,676.8020833,3.381249984,819.0625,8278.945201,0,0.100425027,15.51184559
66.10 ,3186.09 ,23.33 ,677.4604085,3.124826352,794.2916667,8332.957263,0,0.129198578,14.34261592
63.56 ,2945.93 ,24.13 ,668.1812744,4.124131838,842.6458333,8059.394049,0,0.128523516,16.03671646
70.43 ,3064.91 ,23.05 ,671.2249959,3.772742907,851.6041667,8236.00946,0,0.057311472,15.3984247
65.36 ,3369.71 ,21.37 ,690.7083333,2.034375032,734.8125,8270.426757,0,0.019960028,15.30071894
68.66 ,3500.48 ,22.32 ,705.1020915,0.813194493,697.9583333,8140.770724,0,0.024863227,15.71997801
45.07 ,3723.32 ,25.91 ,735.6624959,-0.116145814,690.6666667,7426.360695,0,0.034013916,21.6740853
51.21 ,3610.75 ,26.98 ,731.2354126,0.66180555,702.6041667,7683.963442,0,0.032873036,21.78133138
58.33 ,3568.08 ,27.72 ,732.5625,1.20763888,694,7626.567015,0,0.033332679,21.21569506
48.63 ,3388.91 ,27.93 ,718.2750041,2.190451344,770.0416667,8173.738444,0,0.042179026,24.60360527
61.93 ,3292.99 ,28.72 ,711.1104126,2.015277783,719.8541667,7870.727288,0,0.019410507,26.72833316
31.94 ,4644.71 ,18.87 ,557.4332886,-5.310937405,561.4791667,5182.850412,0,0.016055476,2.645972326
35.85 ,4497.71 ,17.50 ,547.5166829,-4.127951304,602.125,6070.868253,0,0.019426978,2.914848159
33.29 ,4470.17 ,16.51 ,541.3250326,-3.451041778,615.7708333,6413.784349,0,0.017900663,2.885736813
34.83 ,4307.68 ,13.64 ,524.4541626,-2.348437508,692.125,6501.227872,0,0.016783065,2.985277275
33.92 ,4444.37 ,15.26 ,535.8083293,-3.642534812,632.7708333,6249.053398,0,0.021074892,3.218946189
36.09 ,4522.29 ,13.59 ,541.7437541,-4.338888963,610.5625,5593.341656,0,0.012369995,3.014388502
34.05 ,4585.93 ,13.21 ,545.5124919,-4.549652735,585.5416667,4683.707804,0,0.007504921,3.405714413
32.63 ,4543.74 ,15.45 ,539.354187,-4.076909542,599.1458333,5799.631747,0,0.011488507,3.140073687
34.28 ,4356.29 ,9.40 ,525.1562703,-2.985416651,651.1666667,6223.81968,0,0.010205035,3.200645814
34.28 ,4245.30 ,6.52 ,515.2562459,-2.230208317,691.2708333,5541.76849,0,0.010854024,3.101533592
34.41 ,4498.07 ,14.44 ,535.9375203,-3.495833397,643.1666667,5402.19633,0,0.01434599,3.17696168
34.16 ,4551.62 ,11.35 ,541.8520915,-4.261111101,603.3125,5502.384768,0,0.010949446,3.385450025
32.72 ,4681.37 ,14.19 ,556.2229411,-5.505729357,576.125,5143.448931,0,0.009473321,3.19637088
29.16 ,4748.11 ,13.53 ,568.1625163,-6.671527863,511.375,5582.278233,0,0.010763215,2.394176622
33.58 ,4670.57 ,6.89 ,555.3187459,-6.652604262,507.4375,6353.404556,0,0.008121458,2.692305038
33.70 ,4586.46 ,4.52 ,546.5020752,-6.297222296,526.7083333,6459.672069,0,0.006403162,3.034950336
34.28 ,4578.77 ,3.74 ,545.0812378,-6.217882156,531.2083333,6337.503946,0,0.003481641,2.861311004
34.28 ,4613.49 ,2.43 ,549.8708496,-6.507986069,531.75,6611.522781,0,0.00299335,2.18297104
34.28 ,4600.15 ,4.53 ,549.6250407,-6.242708206,541.4166667,6197.684507,0,0.005210504,2.64260456
34.28 ,4586.05 ,4.27 ,552.4354248,-6.021354198,556.0833333,6435.639509,0,0.003950988,2.852114608
34.28 ,4733.30 ,6.02 ,572.6291911,-7.259722392,508.75,6565.387648,0,0.008712297,2.529709061
34.00 ,4726.16 ,8.42 ,577.3728841,-7.316493193,494.25,5919.625046,0,0.011410878,2.839781885
33.50 ,4786.33 ,8.83 ,583.4500122,-7.874479135,477.5416667,6196.09737,0,0.014187738,2.588791082
19.76 ,3435.37 ,1.02 ,719.4104004,2.334548593,873.0625,8079.991423,0,0.019418906,6.14392813
20.66 ,3433.80 ,0.67 ,717.7333374,2.491145849,885.6666667,7747.603374,0,0.0203265,6.246124983
23.06 ,3434.47 ,0.72 ,723.5541789,2.56927077,884.625,7898.511147,0,0.026037003,6.812535842
18.02 ,3441.79 ,2.15 ,720.7041423,2.48541673,860.2291667,7194.045092,0,0.024040272,8.196761409
17.25 ,3438.39 ,1.30 ,711.4104411,2.314236164,833.4583333,6649.59406,0,0.010605071,7.091262539
14.59 ,3437.73 ,1.03 ,704.2395833,2.223263899,830.3125,5884.123406,0,0.000796083,6.870685458
20.30 ,3439.45 ,1.62 ,701.3520915,2.218923648,834.25,6102.368939,0,0.000224027,6.681072434
24.63 ,3436.65 ,1.18 ,697.6458333,2.214583357,825.5833333,7349.955748,0,0,7.844028791
27.77 ,3434.32 ,0.78 ,693.2020874,2.220138868,820,7703.516871,0,0,8.619145075
28.54 ,3433.42 ,0.70 ,691.4437663,2.21423618,827.9583333,7911.200639,0,0.00160027,10.58941762
21.97 ,3436.41 ,0.97 ,689.5103963,2.205729286,825.1458333,6593.165208,0,0.010019489,8.752759775
22.20 ,3436.81 ,0.80 ,685.5937703,2.254687508,819.5,6688.176467,0,0.045604799,9.144987345
32.55 ,3445.65 ,1.26 ,684.6625163,2.211805542,820.6458333,7618.437997,0,0.09503941,9.865064621
31.59 ,3468.15 ,2.31 ,684.3708089,2.042534828,816.0416667,7342.195451,0,0.166630269,11.36739
25.36 ,3485.71 ,4.43 ,684.9479574,1.902256966,815.2291667,7948.146168,0,0.116819253,12.04794772
19.87 ,3475.19 ,2.79 ,686.0354207,1.983506997,818.1875,7657.574181,0,0.070588614,10.85192545
40.71 ,3540.50 ,6.23 ,696.1937663,1.605555574,798.8958333,8117.357105,0,0.063050556,12.85382954
50.78 ,3628.41 ,11.41 ,699.8749797,1.146874984,760.6041667,7839.560711,0,0.050427685,13.74378403
57.42 ,3335.51 ,16.05 ,687.1395874,2.493055503,797.8541667,8194.034993,0,0.067010624,13.97486846
51.63 ,3191.81 ,17.15 ,680.7625122,3.12829868,848.4791667,7892.09578,0,0.159654866,16.19611494
48.35 ,3169.64 ,19.58 ,680.6041667,3.26111118,853.125,8123.377922,0,0.170766572,18.12232081
55.63 ,3183.14 ,21.59 ,682.8916829,3.178298553,839.6041667,8022.581254,0,0.1341193,16.39128645
62.19 ,3128.07 ,23.82 ,679.2250163,3.426388899,821.6041667,8073.782217,0,0.13346083,14.99368095
61.13 ,2935.69 ,22.13 ,666.8979085,4.23333327,873.125,7813.605413,0,0.272175913,15.8799475
60.26 ,3131.77 ,24.15 ,673.8916829,3.027083317,813.3541667,8079.738435,0,0.082344059,15.7779541
62.23 ,3480.97 ,25.11 ,701.2895915,0.752430558,732.125,7714.449538,0,0.066627304,16.23390198
26.15 ,4726.35 ,14.91 ,564.2166545,-6.102256934,533.75,4266.509959,0,0.010371758,2.311401476
27.46 ,4678.87 ,16.60 ,556.3000081,-5.287152926,556.5,4736.82357,0,0.015752935,2.574486559
33.32 ,4601.92 ,21.31 ,549.8791504,-4.204861323,604.4791667,6064.242354,0,0.015104203,2.701457729
31.78 ,4516.08 ,17.74 ,542.4229329,-3.527777831,625.9166667,5839.696327,0,0.018947134,2.582435062
34.28 ,4361.35 ,14.47 ,524.6500041,-2.540451368,687.5416667,5944.270714,0,0.014856881,3.188647836
31.67 ,4512.77 ,15.48 ,537.8916626,-3.777083397,626.125,5116.176663,0,0.012264113,3.006698946
35.73 ,4465.96 ,14.46 ,533.5791423,-3.847916524,636.2708333,5307.671378,0,0.009988449,3.112659822
32.55 ,4610.91 ,15.82 ,545.2375081,-4.951388995,577.9791667,5024.318876,0,0.009080309,3.058496396
33.75 ,4486.57 ,14.50 ,535.0562744,-4.230381966,599.5416667,6067.348239,0,0.013447866,3.025812318
34.28 ,4332.35 ,7.94 ,518.885437,-3.015104135,650.1875,5534.319294,0,0.013337824,3.4740025
35.26 ,4314.05 ,9.90 ,516.9000244,-2.475173632,693.3125,5622.473217,0,0.013529862,3.17606324
33.21 ,4547.12 ,14.28 ,539.9854329,-4.149826368,617.3541667,5772.084648,0,0.013568692,3.182105839
31.91 ,4701.71 ,12.41 ,558.8458455,-5.672743003,547.625,5976.993235,0,0.014799497,2.997449478
34.37 ,4692.37 ,8.83 ,552.4270833,-6.130382061,536,6255.956982,0,0.010420816,2.94743446
33.37 ,4685.58 ,8.12 ,555.4937744,-6.556076368,520.8958333,6254.93902,0,0.007489524,2.848644485
35.66 ,4660.51 ,5.95 ,553.4083049,-6.602430503,509.1875,6186.094993,0,0.005592416,3.162725588
34.28 ,4602.46 ,4.74 ,543.9812419,-6.181423664,529.5,6500.452979,0,0.00339456,3.049299896
34.28 ,4526.05 ,2.45 ,537.7562459,-5.776909669,559.6875,6355.110389,0,0.003006146,2.916300332
34.28 ,4579.24 ,2.44 ,544.4354655,-6.257465045,545.375,6792.04696,0,0.003553468,2.08024778
34.28 ,4628.09 ,2.24 ,550.197937,-6.580382347,534.9166667,6747.475648,0,0.003018762,1.980498691
34.28 ,4700.56 ,3.77 ,559.166687,-7.060590267,513.9375,6346.73899,0,0.004064278,2.116358091
34.28 ,4638.01 ,4.75 ,559.7145996,-6.851909637,518.3541667,6270.379143,0,0.005026549,2.22590595
34.28 ,4758.21 ,5.47 ,575.2958374,-7.822396278,479.875,6243.231549,0,0.01190818,2.260875712
31.39 ,4775.74 ,9.18 ,582.6833293,-7.875173887,483.9166667,5873.210639,0,0.010973649,2.058447277
32.55 ,3432.20 ,0.74 ,728.1604411,2.436111053,883.0208333,8131.346239,0,0.015688844,8.566137036
30.56 ,3433.05 ,0.67 ,723.3916423,2.534548601,888.1458333,7853.392673,0,0.043234278,7.67240413
25.76 ,3457.12 ,3.80 ,719.2479248,2.403992971,869.9791667,7493.56016,0,0.149059882,7.688248237
34.19 ,3478.88 ,6.50 ,716.1499837,2.294270754,850.4166667,7296.486066,0,0.028013023,9.80234309
40.45 ,3483.11 ,6.58 ,713.4958293,2.157812476,831.8333333,7948.806113,0,0.021378101,11.09381874
36.90 ,3483.76 ,6.61 ,711.6895752,2.029513955,818.2916667,7826.645297,0,0.013187503,9.755505125
19.81 ,3449.81 ,2.93 ,699.9437663,2.11944445,828.875,6873.922923,0,0.014804553,9.825328191
27.98 ,3438.47 ,1.94 ,694.5187581,2.155729175,837.2291667,7939.909869,0,0.015284835,10.93259088
28.70 ,3437.72 ,1.69 ,691.2729085,2.150000016,833.9375,7878.243202,0,0.01704832,9.138049205
22.69 ,3438.70 ,1.55 ,688.8104451,2.186284701,830.2083333,7672.857049,0,0.013413488,9.162815094
22.19 ,3444.75 ,2.33 ,688.2854004,2.203645706,813.5,7518.216349,0,0.048280698,10.2426815
21.96 ,3439.12 ,1.24 ,684.9562581,2.243749936,799.6041667,7062.241694,0,0.029950199,9.076152325
24.34 ,3446.84 ,1.65 ,681.9666748,2.181770802,805.5,7595.768507,0,0.033016797,10.09174156
27.59 ,3447.60 ,0.84 ,681.4104207,2.162152807,807.3125,7346.331637,0,0.047425183,10.73308158
23.67 ,3463.28 ,1.84 ,681.8500163,2.124479095,814.2708333,7393.846458,0,0.0910013,12.0606881
34.06 ,3501.19 ,3.62 ,694.2624919,1.941666603,809.4791667,7883.035088,0,0.068059482,12.65644908
40.77 ,3591.53 ,6.91 ,699.3208415,1.324652791,780.9791667,8099.275595,0,0.119953425,12.71833531
50.65 ,3604.00 ,13.69 ,700.5541585,1.181076368,749.8125,7967.551736,0,0.072118809,13.90021626
45.73 ,3396.35 ,16.05 ,689.5395711,2.234722217,788.2916667,8292.076609,0,0.077515867,15.38741104
49.59 ,3497.42 ,19.10 ,697.03125,1.774826407,796.7916667,8238.943524,0,0.068790932,14.52812131
46.74 ,3430.09 ,18.77 ,696.6999715,2.090625048,818.7708333,8137.987695,0,0.128374681,15.03518669
62.35 ,3415.93 ,22.96 ,699.5562337,1.949479183,789.1458333,8274.27784,0,0.04388557,15.20711017
58.72 ,3036.66 ,23.53 ,668.6520793,4.022743066,881.9375,7910.308101,0,0.102842723,15.70835988
56.30 ,3518.73 ,24.77 ,695.0416667,1.488194466,774.1666667,7686.908241,0,0.111552519,16.74344357
40.99 ,3973.54 ,25.73 ,741.9312541,-1.250520786,639.0208333,5669.48827,0,0.053951683,16.58289981
57.05 ,3708.48 ,25.74 ,735.4541626,0.003645857,619.125,7365.608909,0,0.025631867,16.49260116
37.82 ,4789.23 ,12.98 ,571.9749959,-6.697743257,508.75,5387.040157,0,0.014285553,2.322501068
29.05 ,4736.63 ,16.96 ,564.3291423,-6.213888963,526.1666667,5542.094183,0,0.012531133,2.685056835
31.24 ,4696.75 ,18.87 ,561.4062297,-5.858680566,534.8333333,5750.391202,0,0.014356385,2.81283463
27.42 ,4696.92 ,22.29 ,559.0354207,-5.402083238,549.5416667,4828.337517,0,0.016665707,2.649020722
28.07 ,4601.67 ,19.95 ,551.2187703,-4.509201368,571.6875,5662.827916,0,0.021386675,2.381888603
33.87 ,4514.24 ,17.12 ,535.7917074,-3.846354087,633.8333333,5858.272959,0,0.016710244,3.211377382
31.80 ,4692.68 ,17.71 ,549.9645793,-5.093055566,572.6458333,3871.230746,0,0.019280002,3.293247839
34.28 ,4582.61 ,17.41 ,542.4791463,-4.752083302,583.4375,5202.480807,0,0.013155471,3.381713112
31.36 ,4671.66 ,13.68 ,551.9333089,-5.676562309,550.3125,4463.889313,0,0.010383234,2.854619409
33.14 ,4498.92 ,11.08 ,534.1854045,-4.471874952,576.9791667,5863.234308,0,0.010420165,3.022227764
34.28 ,4262.22 ,6.17 ,510.4291585,-2.668749968,672.9166667,5269.502497,0,0.011379462,3.435937097
35.16 ,4397.49 ,11.57 ,521.7041626,-3.264756997,659.9791667,5857.09666,0,0.013916448,3.392545978
35.91 ,4581.62 ,10.29 ,540.8104248,-4.877777735,586.375,6488.941338,0,0.010378656,2.999633789
34.28 ,4571.38 ,8.71 ,540.1520996,-5.460069497,562.125,5760.448301,0,0.010569724,3.19312797
34.30 ,4536.02 ,7.66 ,537.7604167,-5.587326368,557.5833333,5401.441963,0,0.007902152,3.251847148
34.28 ,4628.24 ,4.80 ,543.5708415,-6.186805566,537.25,6369.417303,0,0.003308943,2.926085025
34.28 ,4633.57 ,4.75 ,542.5145874,-6.32690986,523.125,6331.20248,0,0.00400678,2.84662422
34.28 ,4537.60 ,2.67 ,533.3333537,-5.71440951,555.1666667,6710.377567,0,0.002910847,2.392214378
34.28 ,4502.52 ,2.01 ,533.3292033,-5.549132029,571.1041667,6503.350048,0,0.002958586,2.616437679
34.28 ,4579.34 ,3.46 ,541.0854085,-6.116840045,554.4791667,6830.130929,0,0.003069937,2.35271055
34.28 ,4618.18 ,2.53 ,546.65625,-6.586979389,536.9375,6907.7337,0,0.002744191,2.244196544
34.28 ,4670.17 ,2.75 ,554.6041667,-7.102430662,514.9791667,6575.0926,0,0.00265882,1.822145914
34.28 ,4717.53 ,4.90 ,566.1479492,-7.406423569,494.2083333,6254.837922,0,0.005016082,2.148295412
34.28 ,4655.82 ,3.50 ,557.7166545,-7.106770992,506.7083333,6614.797591,0,0.003470138,1.537122409
34.26 ,4698.17 ,5.57 ,565.4979451,-7.35920159,495.875,6446.533194,0,0.007786927,1.768153667
33.07 ,3431.67 ,0.79 ,722.3437297,2.491319497,889.0416667,7773.119309,0,0.014616479,9.137152473
19.18 ,3432.53 ,0.66 ,717.5396118,2.519097249,885.5416667,7398.117173,0,0.027048715,6.412688971
17.13 ,3445.48 ,2.15 ,711.4041341,2.360937556,862.875,7400.687885,0,0.054270198,6.310958942
29.37 ,3475.93 ,5.06 ,723.6395874,2.118402799,848.7916667,7561.015505,0,0.041376892,9.212672393
46.90 ,3514.34 ,7.30 ,710.6562907,1.873437524,833.7291667,7667.560103,0,0.022740893,9.681226452
32.30 ,3486.96 ,5.34 ,710.3583374,1.930555503,828.9375,7916.433735,0,0.016305754,10.92825969
20.01 ,3445.09 ,2.07 ,698.6312866,2.077256878,839.8541667,7902.368122,0,0.019426499,8.330133438
21.28 ,3437.33 ,1.62 ,693.7354126,2.12274313,844.0625,7865.827369,0,0.023297515,10.4410042
30.39 ,3441.10 ,2.15 ,693.6083171,2.099826415,835.7083333,7928.123768,0,0.022550749,8.927516301
28.26 ,3440.78 ,1.73 ,689.8833415,2.154861132,828.3125,7110.369468,0,0.018422998,8.908225298
25.07 ,3453.29 ,2.75 ,688.3333333,2.138541659,797.2708333,7554.905026,0,0.021738595,10.04221479
23.67 ,3443.09 ,1.95 ,685.9645996,2.191493034,765.6041667,7372.148567,0,0.030952898,9.153645595
24.73 ,3441.50 ,1.11 ,681.8708496,2.16180555,784.4166667,7481.433995,0,0.03183283,10.68454011
33.07 ,3444.25 ,1.00 ,680.8541667,2.159722249,795.5625,7387.282096,0,0.067329757,16.13120349
33.48 ,3474.99 ,3.59 ,683.6812541,2.098611116,802.9166667,7940.320218,0,0.120128622,15.4457341
29.15 ,3511.96 ,2.87 ,688.0500285,1.839236101,797.7708333,8093.410018,0.005416666,0.156644886,14.73812111
34.37 ,3609.76 ,5.37 ,694.9354248,1.248958369,777.5833333,8218.737181,0,0.051795616,13.32504718
46.32 ,3659.98 ,15.17 ,701.5145874,0.960069458,756.5208333,7279.048071,0,0.051853392,14.05562051
47.10 ,3612.77 ,17.66 ,702.3666585,1.253124972,789.7291667,7995.602738,0,0.037628216,14.62211911
48.83 ,3720.80 ,20.25 ,716.8854167,0.487326376,769.25,7975.416926,0,0.039761061,14.80258306
49.00 ,3540.34 ,19.69 ,710.9333293,1.27569445,785.8333333,7973.79328,0,0.045404473,15.38416195
27.49 ,4882.84 ,16.23 ,578.6583252,-7.562499841,466.5208333,4702.719859,0,0.016160897,2.115066066
27.11 ,4843.58 ,18.12 ,574.4958293,-7.242013931,476.125,4676.782871,0,0.018757659,2.259843434
24.85 ,4710.56 ,20.71 ,561.520813,-6.177083174,528.9375,4368.641086,0,0.018710219,2.200857495
25.63 ,4716.40 ,21.80 ,553.2145793,-5.809374968,529.2291667,4789.597857,0,0.016214349,2.260080467
34.65 ,4439.73 ,15.16 ,528.9979248,-3.854340156,612.375,6386.966614,0,0.017004907,3.333829433
33.06 ,4485.92 ,17.12 ,532.3166707,-4.178124905,630.3333333,5451.182168,0,0.015838498,2.900928597
34.26 ,4667.54 ,17.53 ,546.9104004,-5.547222137,552.2916667,3403.334923,0,0.0139743,3.55500566
34.28 ,4577.16 ,11.48 ,537.2583415,-5.068923632,573.0208333,4642.177608,0,0.013000811,3.486233066
34.28 ,4485.03 ,7.90 ,528.3062337,-4.696180503,590.2291667,4852.335171,0,0.012042137,3.448642373
34.28 ,4511.48 ,10.45 ,529.239563,-4.498437405,594.4375,6366.405922,0,0.009537331,3.0064346
34.28 ,4361.80 ,9.69 ,514.7041626,-3.124652783,648.7708333,5582.636966,0,0.009342851,3.169230719
35.34 ,4371.80 ,13.44 ,515.7791545,-3.191493034,650.8125,6074.449543,0,0.013318383,3.154520035
35.51 ,4458.29 ,9.26 ,523.4749959,-4.249305487,616.0416667,5722.667265,0,0.012446272,3.154200335
34.28 ,4507.94 ,8.38 ,528.53125,-4.822916826,598.0625,5049.229941,0,0.009974182,3.531750232
34.28 ,4669.94 ,7.58 ,546.4812622,-5.960590363,548.4791667,5468.739753,0,0.00658699,3.409983357
34.28 ,4676.87 ,5.51 ,549.5437419,-6.32916673,532.0833333,6112.810066,0,0.003739289,3.421637714
34.28 ,4612.55 ,4.76 ,541.0603841,-6.105381807,538.3333333,5989.563143,0,0.003933587,3.196607679
34.28 ,4544.13 ,2.90 ,534.2895711,-5.656770865,561.75,6659.969035,0,0.003556605,2.397481854
34.28 ,4478.99 ,1.61 ,527.5770874,-5.322569211,581.9791667,6438.015225,0,0.004038151,2.93892767
34.28 ,4555.39 ,4.06 ,535.1520996,-5.934374968,563.1666667,6577.948247,0,0.003068605,2.719794949
34.28 ,4672.06 ,4.30 ,546.2999878,-6.847395738,524.3333333,6476.237878,0,0.004092997,2.38368624
34.01 ,4645.69 ,2.48 ,548.7854411,-6.979340235,517.3125,6681.710807,0,0.002610067,1.655915082
34.28 ,4655.77 ,2.64 ,553.1750081,-7.106944561,510.3541667,6367.257771,0,0.003146576,1.929252426
34.28 ,4718.15 ,6.26 ,563.5374756,-7.380034765,496.625,6273.77352,0,0.008975766,2.001112799
34.28 ,4777.25 ,6.41 ,578.7270711,-7.866840204,475.2708333,6131.785378,0,0.006460709,2.539793074
27.46 ,3431.23 ,0.88 ,715.2208252,2.497569482,886.7916667,7519.58363,0,0.011867814,7.524857799
17.67 ,3433.71 ,0.90 ,709.8083293,2.536284606,877.3958333,7177.008417,0,0.013791526,6.436639587
15.10 ,3432.21 ,0.67 ,714.8562419,2.475173712,863.5208333,6938.551977,0,0.015111101,6.566004793
13.64 ,3433.02 ,0.57 ,716.4729004,2.397048632,857.75,7088.467903,0,0.021328948,5.899419387
24.58 ,3448.02 ,1.69 ,718.6291707,2.260416627,850,7511.427823,0,0.016770482,8.648853302
23.06 ,3440.87 ,1.57 ,706.3666585,2.174131989,847.6666667,7760.463547,0,0.018895061,9.379023155
19.28 ,3431.50 ,0.62 ,695.9395955,2.137673616,848.0416667,7787.533099,0,0.029840183,8.666059891
33.38 ,3433.21 ,1.32 ,692.6291911,2.094618042,841.625,7562.844574,0,0.069435629,9.580082218
25.09 ,3449.01 ,2.65 ,690.2749837,2.037152727,832.2083333,7964.531684,0,0.024785753,10.07344576
42.70 ,3466.98 ,4.65 ,688.1750081,2.016840219,819.3125,7844.011027,0,0.018153043,9.773260991
32.85 ,3454.15 ,3.34 ,687.5125122,2.09374996,796.7708333,7258.439924,0,0.020593244,9.079354922
22.00 ,3434.41 ,0.83 ,684.7083537,2.225173553,766.9166667,6341.790072,0,0.044029264,9.360305866
24.21 ,3439.30 ,1.47 ,682.7416789,2.202430447,801.2916667,7574.57472,0,0.047713486,10.04927278
31.70 ,3441.17 ,0.97 ,682.2520955,2.235243003,806.7916667,7590.420903,0,0.058658514,13.60191313
35.45 ,3515.46 ,6.55 ,685.9708659,1.882638892,808.7916667,8232.727939,0,0.125250531,16.25395664
29.06 ,3552.98 ,3.21 ,688.9395955,1.594618042,798.1041667,8184.004901,0,0.116352408,13.46588508
37.45 ,3639.86 ,6.56 ,697.6146037,1.000868082,766.1666667,7889.214847,0,0.053494037,14.1887838
39.54 ,3748.37 ,11.16 ,710.9562785,0.409375017,739.9583333,7360.494857,0,0.028021112,13.7596693
35.50 ,4830.67 ,15.46 ,573.0208333,-7.534201304,475.9166667,4642.350671,0,0.01159887,2.398519466
35.61 ,4806.13 ,17.61 ,566.0458171,-7.442013741,474.0416667,4641.787665,0,0.015626463,2.221012682
24.46 ,4805.58 ,19.49 ,561.2250163,-7.008680662,483.8125,4350.461247,0,0.022944291,1.854104529
26.75 ,4734.50 ,17.98 ,551.2416382,-6.238888741,529.1875,4853.04891,0,0.020302899,2.563815504
30.41 ,4622.95 ,15.65 ,543.4437052,-5.195659796,558.1458333,5518.283528,0,0.019737068,2.503916388
34.28 ,4442.78 ,14.71 ,519.0645955,-3.603472153,628.2916667,5725.663765,0,0.017172871,3.294291476
33.17 ,4567.85 ,15.69 ,531.0103963,-4.62517341,595.7916667,5218.90695,0,0.022481468,3.148257216
32.31 ,4486.82 ,7.93 ,525.6457926,-4.687326431,596.6041667,4369.175589,0,0.016178489,3.298205276
34.28 ,4515.02 ,6.17 ,526.9916585,-4.861111164,590.3541667,4307.172461,0,0.01365107,3.493997494
34.28 ,4577.25 ,8.69 ,530.9708049,-5.117361069,581.7708333,4499.944395,0,0.01006005,3.39574034
34.28 ,4468.54 ,7.87 ,522.2812297,-4.34236145,604.1458333,5334.881263,0,0.007690977,3.40255338
34.28 ,4421.17 ,8.81 ,517.0083211,-3.681250016,640.7708333,5602.423144,0,0.008179716,3.068047802
34.70 ,4412.23 ,12.42 ,514.9645589,-3.591492971,635.625,5583.386432,0,0.013890281,3.058185607
34.28 ,4411.25 ,10.40 ,514.6229045,-3.934201241,635.3125,5130.912808,0,0.012269298,3.286916316
34.28 ,4560.15 ,8.46 ,531.8104451,-5.164583365,582.5625,5462.242882,0,0.011115992,3.034920623
34.28 ,4599.35 ,8.08 ,535.5104167,-5.814236164,553.5625,5346.362829,0,0.008667253,3.417895635
34.28 ,4648.61 ,7.32 ,539.8624878,-6.473958333,527.8125,6037.338252,0,0.005055838,3.075034559
34.28 ,4593.04 ,6.35 ,533.6333211,-6.12274313,535.9791667,5843.641133,0,0.004868526,3.092072755
34.28 ,4546.18 ,4.89 ,530.2291667,-5.665798664,562.0833333,6089.506172,0,0.005381911,2.747019673
34.28 ,4488.41 ,3.24 ,525.4875081,-5.253993034,583.0833333,6431.43087,0,0.004183322,2.755752896
34.09 ,4534.24 ,4.88 ,530.8729045,-5.738020897,569.625,6405.060565,0,0.005235885,2.724614233
33.74 ,4623.35 ,5.09 ,540.1020508,-6.56927077,533.2083333,6382.650731,0,0.003892963,2.468334496
34.28 ,4704.71 ,5.29 ,558.3020833,-7.121006648,508.8125,6379.339401,0,0.003633869,2.768150588
34.28 ,4699.29 ,4.46 ,558.7187093,-7.139930407,508.5,6567.207229,0,0.003431261,2.066824029
34.28 ,4722.15 ,4.73 ,562.7999674,-7.447395802,490.6666667,5913.121367,0,0.003634384,2.225578318
31.16 ,3430.31 ,1.26 ,710.4208171,2.435416778,878.4791667,7647.102154,0,0.037701085,8.202061216
29.72 ,3444.62 ,2.63 ,709.9770711,2.431250095,871.3541667,7564.148543,0,0.02633202,8.036301931
30.43 ,3476.71 ,4.51 ,712.3479004,2.317361116,859.2083333,7431.16971,0,0.01555217,8.483814478
29.22 ,3478.77 ,4.47 ,725.5,2.319791635,853.8541667,7658.371964,0,0.014871559,8.229924997
33.67 ,3470.59 ,3.82 ,724.6854248,2.347742995,854.7708333,7834.13171,0,0.01365832,11.40884129
29.02 ,3457.78 ,3.37 ,720.1791789,2.348611116,850.7916667,7680.034221,0,0.017826677,10.15965986
