CS,ELE,SL,AMP,AMT,AME,NDVI,NL,POP,GDP,DTW,DTG,DTH,DTC
264.75 ,1850.25 ,25.89 ,1024.42 ,11.36 ,990.01 ,0.67 ,0.00 ,0.00 ,46.84 ,23017.11 ,25421.01 ,5162.12 ,11738.29 
264.75 ,2776.25 ,22.22 ,934.80 ,9.58 ,979.08 ,0.69 ,0.00 ,0.11 ,35.04 ,18324.51 ,37701.82 ,22941.83 ,18200.21 
175.54 ,1780.50 ,22.52 ,1081.08 ,13.62 ,1110.52 ,0.52 ,0.00 ,0.99 ,48.18 ,26586.23 ,29103.74 ,7150.35 ,12164.19 
239.76 ,2210.75 ,26.18 ,957.05 ,11.22 ,998.27 ,0.58 ,0.00 ,0.56 ,27.10 ,1472.24 ,19050.13 ,10366.65 ,852.94 
175.54 ,3001.25 ,16.05 ,940.54 ,8.04 ,876.48 ,0.52 ,0.00 ,0.25 ,13.59 ,18954.88 ,17050.73 ,13902.07 ,10726.95 
164.78 ,2774.50 ,19.80 ,938.27 ,8.62 ,931.56 ,0.52 ,0.00 ,0.74 ,19.78 ,17865.82 ,11665.65 ,3894.55 ,6536.63 
175.54 ,3881.00 ,48.81 ,892.29 ,3.98 ,799.53 ,0.48 ,0.00 ,0.00 ,7.65 ,12204.41 ,38982.40 ,27699.96 ,8835.58 
175.54 ,1392.75 ,38.93 ,818.41 ,13.10 ,1009.20 ,0.55 ,0.00 ,0.62 ,18.34 ,2246.66 ,5378.43 ,1570.83 ,541.42 
175.54 ,3300.00 ,22.95 ,883.98 ,5.30 ,770.02 ,0.52 ,0.00 ,0.00 ,15.15 ,27232.84 ,14099.91 ,13826.33 ,7197.74 
164.78 ,393.00 ,4.05 ,1308.06 ,17.21 ,1032.83 ,0.54 ,0.00 ,0.63 ,132.14 ,5284.65 ,13814.03 ,1013.66 ,2410.92 
242.45 ,2269.00 ,38.58 ,879.07 ,10.85 ,982.57 ,0.68 ,0.00 ,0.28 ,14.46 ,28902.03 ,18910.51 ,18130.29 ,1351.85 
172.85 ,3013.75 ,21.52 ,906.60 ,7.60 ,898.10 ,0.51 ,0.00 ,0.15 ,16.66 ,33219.39 ,27973.69 ,6687.86 ,7582.05 
164.78 ,2114.00 ,10.53 ,938.55 ,10.25 ,976.69 ,0.66 ,0.00 ,0.66 ,29.26 ,24933.66 ,12104.85 ,4242.94 ,7196.35 
264.75 ,650.50 ,12.75 ,1087.65 ,15.82 ,1025.15 ,0.62 ,0.00 ,2.21 ,41.72 ,18215.58 ,21720.67 ,6930.19 ,952.63 
264.75 ,1847.00 ,29.21 ,973.90 ,12.15 ,1099.57 ,0.57 ,0.00 ,0.84 ,43.34 ,16887.50 ,19458.35 ,1273.78 ,3226.07 
175.54 ,3549.25 ,11.01 ,915.58 ,5.69 ,856.37 ,0.54 ,0.00 ,0.09 ,23.77 ,8867.21 ,31535.81 ,4563.72 ,5312.96 
175.54 ,4462.00 ,29.35 ,887.34 ,-3.36 ,571.77 ,0.20 ,0.00 ,0.00 ,9.59 ,2197.16 ,39290.04 ,28296.78 ,19623.65 
175.54 ,2468.75 ,23.20 ,942.23 ,10.82 ,1019.16 ,0.52 ,0.00 ,0.71 ,20.16 ,6227.96 ,13873.99 ,10669.00 ,3389.32 
164.78 ,645.75 ,23.31 ,1129.85 ,15.69 ,1064.14 ,0.58 ,0.00 ,0.49 ,63.56 ,1991.86 ,18027.41 ,2050.00 ,1812.47 
264.75 ,2202.25 ,10.83 ,941.46 ,11.03 ,1001.38 ,0.49 ,0.00 ,1.49 ,17.16 ,33491.90 ,20152.61 ,6799.08 ,12631.21 
172.85 ,1990.25 ,11.08 ,969.71 ,11.80 ,1032.56 ,0.50 ,0.00 ,0.62 ,31.47 ,7403.21 ,21306.98 ,17271.00 ,6556.49 
220.15 ,886.75 ,18.95 ,1078.83 ,15.23 ,1075.84 ,0.59 ,0.00 ,0.68 ,55.07 ,4455.05 ,14106.29 ,3965.79 ,3511.05 
164.78 ,2156.00 ,9.11 ,947.43 ,11.53 ,1060.34 ,0.47 ,0.00 ,0.78 ,26.35 ,8114.65 ,14996.25 ,6436.42 ,2815.58 
264.75 ,2397.00 ,39.15 ,967.55 ,11.43 ,1028.48 ,0.66 ,0.00 ,0.23 ,31.58 ,12279.56 ,30653.34 ,19281.27 ,12167.48 
264.75 ,2428.75 ,19.97 ,944.10 ,10.47 ,971.18 ,0.69 ,0.00 ,0.00 ,35.24 ,9235.12 ,23143.63 ,12414.81 ,2570.51 
264.75 ,1744.50 ,26.58 ,1005.25 ,13.22 ,1198.34 ,0.64 ,0.00 ,0.14 ,20.77 ,10158.13 ,12602.68 ,12961.77 ,4739.99 
264.75 ,783.75 ,14.24 ,1484.15 ,15.98 ,1093.29 ,0.53 ,0.00 ,0.50 ,183.05 ,15774.90 ,18815.09 ,15560.45 ,6147.37 
189.77 ,2637.25 ,20.28 ,930.84 ,9.52 ,928.03 ,0.58 ,0.00 ,0.17 ,13.57 ,22849.23 ,20157.57 ,17868.06 ,10053.23 
175.54 ,2480.75 ,24.64 ,922.97 ,8.98 ,925.38 ,0.50 ,0.00 ,0.33 ,14.32 ,16807.36 ,17785.60 ,10974.86 ,9648.19 
264.75 ,1065.75 ,18.04 ,1326.09 ,15.77 ,1261.44 ,0.58 ,0.00 ,1.26 ,59.39 ,4003.44 ,6894.02 ,2351.06 ,2970.27 
264.75 ,1447.00 ,26.75 ,1062.65 ,14.01 ,1149.90 ,0.62 ,0.00 ,0.90 ,153.80 ,8698.71 ,13814.03 ,8840.11 ,8838.98 
175.54 ,3394.00 ,43.95 ,914.29 ,5.58 ,758.85 ,0.46 ,0.00 ,0.05 ,7.50 ,7164.32 ,43616.82 ,32132.34 ,8032.90 
214.76 ,1611.50 ,32.79 ,1003.36 ,13.34 ,1107.29 ,0.63 ,0.00 ,0.36 ,32.00 ,7143.35 ,28962.52 ,28315.85 ,474.51 
170.16 ,2974.75 ,12.89 ,903.70 ,7.11 ,865.42 ,0.53 ,0.00 ,0.09 ,17.77 ,29338.16 ,28420.55 ,6854.74 ,8519.83 
264.75 ,1481.00 ,30.72 ,988.62 ,13.03 ,1080.97 ,0.67 ,0.00 ,0.05 ,28.10 ,18161.71 ,9979.35 ,5320.48 ,3950.63 
197.84 ,2463.75 ,21.45 ,909.47 ,8.99 ,908.56 ,0.61 ,0.00 ,0.15 ,161.36 ,7340.81 ,19484.03 ,13499.17 ,4960.37 
128.21 ,377.50 ,6.25 ,1481.88 ,17.13 ,1049.96 ,0.46 ,0.00 ,6.46 ,279.53 ,25.00 ,8984.85 ,259.96 ,135.36 
175.54 ,2972.75 ,28.43 ,910.09 ,8.04 ,860.92 ,0.53 ,0.00 ,0.60 ,21.03 ,40583.83 ,30633.44 ,9326.71 ,5472.43 
189.77 ,529.00 ,8.35 ,1120.07 ,16.16 ,1027.76 ,0.52 ,0.00 ,2.01 ,108.34 ,14971.56 ,21386.62 ,13583.35 ,9405.72 
175.54 ,2612.50 ,16.09 ,892.28 ,7.36 ,809.34 ,0.60 ,0.00 ,0.00 ,49.35 ,6060.32 ,23622.61 ,18542.59 ,4598.64 
164.78 ,2068.00 ,7.91 ,869.12 ,11.45 ,1013.55 ,0.45 ,0.00 ,0.68 ,11.32 ,30773.49 ,26130.59 ,9857.36 ,3044.26 
197.84 ,3106.25 ,37.29 ,891.29 ,5.95 ,841.02 ,0.61 ,0.00 ,0.00 ,29.56 ,17122.13 ,18740.00 ,14251.58 ,9408.91 
264.75 ,3079.50 ,5.55 ,912.71 ,7.43 ,848.38 ,0.53 ,0.00 ,0.22 ,11.22 ,11458.95 ,16953.69 ,9430.14 ,9862.43 
264.75 ,1009.50 ,10.98 ,1033.66 ,14.97 ,1069.28 ,0.53 ,0.00 ,0.61 ,14.90 ,13545.76 ,19114.06 ,16194.67 ,5943.69 
264.75 ,1788.50 ,35.01 ,859.82 ,13.05 ,1004.55 ,0.63 ,0.00 ,0.39 ,14.42 ,22472.82 ,21490.17 ,21489.24 ,2511.47 
220.15 ,3030.50 ,23.53 ,904.60 ,6.93 ,817.82 ,0.67 ,0.00 ,0.13 ,9.04 ,10692.40 ,35406.32 ,24730.29 ,5162.12 
264.75 ,3092.75 ,20.73 ,942.47 ,6.86 ,880.38 ,0.48 ,0.00 ,0.20 ,13.04 ,36841.38 ,17836.13 ,11078.24 ,11451.09 
264.75 ,1975.50 ,38.63 ,978.88 ,12.13 ,1069.46 ,0.51 ,0.00 ,0.75 ,23.52 ,9756.41 ,13960.21 ,6864.95 ,6717.70 
264.75 ,2486.50 ,36.95 ,923.22 ,9.94 ,1017.73 ,0.51 ,0.00 ,0.04 ,44.84 ,14539.86 ,20734.69 ,4432.55 ,9018.18 
170.16 ,2264.25 ,11.57 ,906.55 ,10.55 ,985.16 ,0.50 ,0.00 ,0.54 ,13.07 ,24352.57 ,24848.09 ,25.00 ,2750.91 
175.54 ,2976.75 ,17.31 ,918.71 ,8.89 ,936.88 ,0.57 ,0.00 ,0.12 ,35.20 ,16958.40 ,35682.31 ,22924.82 ,16806.17 
264.75 ,2602.75 ,35.51 ,946.16 ,10.88 ,903.45 ,0.69 ,0.00 ,0.03 ,31.47 ,4871.09 ,7511.82 ,6397.46 ,4682.68 
264.75 ,3106.50 ,33.38 ,971.78 ,8.10 ,872.50 ,0.58 ,0.00 ,0.33 ,21.47 ,10664.31 ,30817.32 ,18069.73 ,2899.57 
175.54 ,2664.50 ,15.16 ,909.55 ,8.67 ,917.41 ,0.54 ,0.00 ,0.26 ,14.28 ,28891.65 ,21948.29 ,14811.06 ,8857.06 
175.54 ,3322.50 ,15.04 ,938.92 ,5.62 ,780.33 ,0.47 ,0.00 ,0.00 ,19.13 ,2254.46 ,15520.55 ,11442.03 ,11159.19 
264.75 ,2887.75 ,16.74 ,925.46 ,8.71 ,960.48 ,0.62 ,0.00 ,0.05 ,26.78 ,9355.61 ,31837.52 ,29516.56 ,10638.02 
175.54 ,2006.50 ,13.40 ,951.74 ,11.84 ,1054.98 ,0.49 ,0.00 ,2.45 ,32.70 ,9865.47 ,3575.96 ,4616.00 ,2885.74 
164.78 ,371.75 ,2.52 ,1324.75 ,17.18 ,1036.72 ,0.52 ,0.00 ,2.24 ,127.37 ,1556.44 ,9183.00 ,651.87 ,5344.86 
197.84 ,2927.25 ,12.03 ,912.70 ,7.20 ,858.89 ,0.52 ,0.00 ,0.25 ,20.50 ,33033.13 ,33965.97 ,8194.36 ,4412.20 
264.75 ,2455.75 ,34.01 ,933.42 ,9.78 ,964.91 ,0.61 ,0.00 ,0.24 ,26.88 ,12716.43 ,15823.64 ,14483.35 ,5312.96 
214.76 ,722.25 ,34.44 ,1175.53 ,15.93 ,1046.46 ,0.57 ,0.00 ,1.11 ,69.61 ,2854.38 ,13776.34 ,1134.68 ,217.87 
264.75 ,524.25 ,7.27 ,1321.43 ,16.62 ,1029.69 ,0.48 ,0.00 ,1.52 ,132.63 ,1556.44 ,11437.99 ,2295.10 ,1415.10 
264.75 ,2770.75 ,33.19 ,955.06 ,8.72 ,926.86 ,0.58 ,0.00 ,0.11 ,24.86 ,33557.23 ,18475.05 ,7350.00 ,8528.04 
217.45 ,1742.50 ,26.26 ,1144.94 ,14.80 ,1144.99 ,0.66 ,0.00 ,0.12 ,39.41 ,4648.39 ,13965.22 ,3371.57 ,5580.99 
264.75 ,2377.25 ,39.53 ,905.13 ,9.60 ,1051.50 ,0.64 ,0.00 ,0.14 ,27.63 ,9535.59 ,19046.98 ,6930.19 ,4362.05 
167.47 ,2229.75 ,18.85 ,865.35 ,11.03 ,997.67 ,0.50 ,0.00 ,2.02 ,9.44 ,25090.39 ,10159.11 ,3609.36 ,920.60 
264.75 ,2668.00 ,26.86 ,887.98 ,8.68 ,853.28 ,0.60 ,0.00 ,0.07 ,45.79 ,20623.96 ,25743.49 ,4236.45 ,12017.80 
189.77 ,2800.50 ,20.87 ,922.27 ,7.40 ,899.39 ,0.50 ,0.00 ,0.23 ,17.47 ,23093.45 ,26490.14 ,23189.38 ,6450.39 
264.75 ,2553.50 ,31.17 ,935.54 ,9.83 ,974.00 ,0.58 ,0.00 ,0.13 ,28.84 ,16298.08 ,22370.24 ,16481.13 ,8344.31 
264.75 ,1586.50 ,25.34 ,854.15 ,13.49 ,1120.81 ,0.64 ,0.00 ,0.12 ,14.15 ,15675.70 ,17961.83 ,18394.22 ,4384.92 
239.76 ,1115.50 ,19.07 ,1028.25 ,14.72 ,1084.58 ,0.55 ,0.00 ,0.96 ,25.84 ,15173.25 ,19670.98 ,14630.36 ,5216.08 
164.78 ,1396.25 ,7.76 ,1083.97 ,13.64 ,1117.24 ,0.52 ,0.00 ,1.24 ,51.92 ,20823.72 ,23431.34 ,25.00 ,4771.53 
197.84 ,2065.25 ,17.47 ,957.21 ,11.64 ,1042.85 ,0.54 ,0.00 ,1.22 ,29.63 ,4911.98 ,9272.94 ,10342.51 ,2662.24 
164.78 ,405.59 ,32.35 ,1096.92 ,16.78 ,1073.37 ,0.40 ,0.00 ,1.06 ,35.65 ,245.20 ,5009.49 ,2.46 ,695.73 
242.45 ,3888.00 ,32.38 ,868.11 ,1.20 ,700.40 ,0.59 ,0.00 ,0.00 ,1.69 ,6620.23 ,45158.69 ,27063.40 ,23252.69 
175.54 ,2548.00 ,11.04 ,873.55 ,9.19 ,957.59 ,0.43 ,0.00 ,0.63 ,11.46 ,34436.14 ,14212.93 ,4150.00 ,11525.95 
164.78 ,378.50 ,2.32 ,1439.61 ,17.01 ,1040.40 ,0.49 ,0.00 ,2.45 ,215.77 ,850.00 ,16356.27 ,7179.66 ,766.49 
264.75 ,2218.25 ,8.39 ,948.73 ,10.95 ,1024.94 ,0.54 ,0.00 ,1.33 ,19.87 ,7013.38 ,6040.49 ,3259.98 ,3958.22 
264.75 ,2236.50 ,24.87 ,910.14 ,10.83 ,1130.28 ,0.65 ,0.00 ,0.43 ,40.03 ,20861.15 ,23439.87 ,567.92 ,5838.45 
164.78 ,490.25 ,12.35 ,1255.74 ,16.56 ,1056.05 ,0.57 ,0.00 ,0.58 ,69.96 ,1710.99 ,19834.00 ,6081.73 ,852.93 
214.76 ,2271.75 ,29.47 ,897.77 ,9.43 ,951.13 ,0.67 ,0.00 ,0.10 ,25.86 ,14926.07 ,34635.06 ,15884.82 ,1373.86 
264.75 ,1675.00 ,23.04 ,1045.34 ,13.19 ,1092.41 ,0.63 ,0.00 ,0.59 ,12.29 ,10886.12 ,17780.54 ,15492.82 ,10877.84 
197.84 ,2588.00 ,22.84 ,949.03 ,10.16 ,998.66 ,0.57 ,0.00 ,0.27 ,28.50 ,11099.89 ,17458.17 ,13575.25 ,4193.75 
175.54 ,1377.00 ,18.86 ,1205.21 ,14.03 ,1163.15 ,0.61 ,0.00 ,0.35 ,52.03 ,19073.74 ,22794.90 ,14799.58 ,450.00 
264.75 ,2367.00 ,33.49 ,933.70 ,9.40 ,1032.03 ,0.56 ,0.00 ,0.51 ,19.22 ,5352.34 ,11405.59 ,2574.39 ,2150.00 
164.78 ,501.00 ,12.47 ,1154.84 ,16.38 ,1032.33 ,0.51 ,0.00 ,2.18 ,67.17 ,17127.39 ,12497.50 ,7254.48 ,2099.41 
164.78 ,599.50 ,13.11 ,1459.35 ,15.70 ,1054.60 ,0.53 ,0.00 ,2.59 ,64.94 ,15140.26 ,25479.55 ,14850.84 ,85.36 
189.77 ,2661.25 ,14.93 ,958.62 ,10.19 ,971.94 ,0.60 ,0.00 ,0.72 ,29.00 ,19727.84 ,14342.51 ,5614.94 ,4362.05 
264.75 ,3437.75 ,28.09 ,887.81 ,4.97 ,825.99 ,0.66 ,0.00 ,0.01 ,9.94 ,10382.08 ,37778.66 ,25364.69 ,10239.51 
264.75 ,2964.50 ,21.12 ,918.62 ,7.39 ,830.70 ,0.46 ,0.00 ,1.34 ,11.10 ,4364.34 ,6589.95 ,6785.83 ,6791.72 
164.78 ,1621.50 ,5.57 ,1062.29 ,13.84 ,1187.09 ,0.48 ,0.00 ,3.76 ,54.72 ,24127.32 ,35766.29 ,14652.22 ,13512.49 
164.78 ,1987.25 ,6.99 ,950.77 ,14.13 ,1139.16 ,0.40 ,0.00 ,1.72 ,49.11 ,25810.61 ,20907.59 ,2826.22 ,3930.33 
264.75 ,2453.25 ,22.46 ,913.81 ,8.63 ,958.80 ,0.65 ,0.00 ,0.00 ,18.39 ,9460.84 ,27773.14 ,13250.94 ,13290.13 
264.75 ,2186.25 ,29.55 ,955.71 ,11.69 ,1094.40 ,0.62 ,0.00 ,0.07 ,46.64 ,17770.97 ,24263.71 ,638.35 ,6473.60 
189.77 ,555.25 ,8.54 ,1387.09 ,16.04 ,1030.02 ,0.52 ,0.00 ,2.11 ,253.12 ,2894.60 ,7538.40 ,3606.59 ,3617.67 
264.75 ,2759.75 ,28.63 ,931.15 ,8.43 ,838.56 ,0.62 ,0.00 ,0.00 ,21.14 ,18407.81 ,23511.43 ,20871.69 ,5950.00 
264.75 ,2094.25 ,21.83 ,928.64 ,10.10 ,1020.42 ,0.67 ,0.00 ,0.07 ,22.28 ,10055.22 ,31070.36 ,21050.59 ,11533.75 
264.75 ,1776.00 ,19.98 ,993.26 ,12.61 ,1152.30 ,0.58 ,0.00 ,2.05 ,37.90 ,28663.35 ,34313.66 ,11006.70 ,14565.97 
167.47 ,2111.00 ,26.83 ,942.33 ,11.10 ,1028.20 ,0.57 ,0.00 ,0.28 ,22.52 ,14930.09 ,18289.00 ,6130.86 ,4944.44 
175.54 ,1856.00 ,32.01 ,986.35 ,12.25 ,1139.62 ,0.69 ,0.00 ,0.69 ,44.05 ,2041.45 ,3691.54 ,2790.61 ,1956.40 
264.75 ,1522.50 ,29.84 ,991.27 ,12.79 ,1150.26 ,0.64 ,0.00 ,0.13 ,7.72 ,1614.78 ,30522.57 ,29586.95 ,2333.99 
164.78 ,2201.50 ,20.63 ,925.69 ,10.96 ,1019.21 ,0.52 ,0.00 ,0.44 ,21.09 ,7626.76 ,28525.21 ,0.00 ,572.27 
175.54 ,2258.75 ,19.50 ,888.08 ,10.36 ,946.93 ,0.56 ,0.00 ,0.27 ,16.28 ,30389.60 ,20523.34 ,19449.10 ,50.00 
164.78 ,2731.00 ,22.07 ,878.06 ,8.09 ,955.91 ,0.52 ,0.00 ,0.20 ,9.63 ,33381.54 ,6261.59 ,5577.41 ,2772.63 
264.75 ,2501.00 ,16.01 ,900.18 ,9.79 ,954.03 ,0.67 ,0.00 ,0.13 ,9.78 ,6963.30 ,41628.69 ,10353.14 ,1774.12 
164.78 ,543.50 ,6.67 ,1281.77 ,16.41 ,1040.75 ,0.53 ,0.00 ,1.85 ,73.54 ,2688.40 ,21661.66 ,9606.64 ,1657.56 
264.75 ,2409.50 ,18.10 ,941.36 ,9.49 ,939.69 ,0.63 ,0.00 ,0.16 ,13.07 ,22266.29 ,18141.87 ,15118.45 ,13629.66 
239.76 ,2730.25 ,31.40 ,909.27 ,8.42 ,853.89 ,0.70 ,0.00 ,0.07 ,21.27 ,15273.75 ,34391.68 ,20039.65 ,2729.01 
170.16 ,2523.75 ,22.88 ,941.19 ,8.91 ,926.10 ,0.59 ,0.00 ,0.48 ,13.92 ,32912.73 ,10006.37 ,9628.47 ,10010.37 
220.15 ,2145.00 ,20.83 ,951.49 ,11.80 ,1118.87 ,0.55 ,0.00 ,0.37 ,46.65 ,9172.10 ,12799.51 ,10335.74 ,7497.17 
214.76 ,618.00 ,9.40 ,1151.99 ,16.12 ,1007.86 ,0.56 ,0.00 ,2.11 ,78.31 ,13590.71 ,10723.22 ,9311.69 ,1851.35 
164.78 ,410.25 ,5.09 ,1470.31 ,17.05 ,1047.08 ,0.48 ,0.00 ,0.93 ,276.00 ,572.27 ,10711.09 ,829.16 ,1250.00 
164.78 ,1889.00 ,37.98 ,1044.22 ,14.15 ,1120.66 ,0.72 ,0.00 ,0.14 ,10.35 ,1250.00 ,38361.80 ,25551.66 ,1416.86 
264.75 ,2282.25 ,24.29 ,927.33 ,8.92 ,863.26 ,0.64 ,0.00 ,0.00 ,49.23 ,9056.90 ,28291.83 ,23862.68 ,7179.66 
220.15 ,3048.25 ,21.30 ,903.92 ,7.45 ,868.30 ,0.54 ,0.00 ,0.29 ,24.42 ,23090.85 ,27678.29 ,14026.67 ,12077.56 
264.75 ,1803.75 ,30.97 ,998.11 ,12.91 ,1143.00 ,0.64 ,0.00 ,0.12 ,154.12 ,2303.80 ,6872.23 ,6717.70 ,2405.72 
164.78 ,1777.25 ,1.29 ,970.78 ,13.39 ,1089.13 ,0.55 ,0.00 ,4.03 ,36.97 ,7719.29 ,2215.29 ,1774.12 ,135.36 
264.75 ,2415.75 ,25.03 ,920.42 ,9.07 ,906.03 ,0.64 ,0.00 ,0.04 ,39.38 ,21988.35 ,29503.01 ,14731.85 ,8867.21 
164.78 ,2541.25 ,17.43 ,918.70 ,9.95 ,999.27 ,0.54 ,0.00 ,2.01 ,24.35 ,26298.05 ,25386.76 ,3758.66 ,4680.54 
264.75 ,1089.00 ,17.24 ,1154.20 ,14.52 ,1037.03 ,0.57 ,0.00 ,0.43 ,15.15 ,4174.63 ,17870.30 ,11194.98 ,4062.94 
264.75 ,1319.25 ,29.35 ,1043.54 ,13.08 ,1116.96 ,0.54 ,0.00 ,0.55 ,23.34 ,3250.00 ,7652.94 ,6345.67 ,3150.00 
264.75 ,1930.25 ,22.49 ,948.36 ,12.03 ,1088.43 ,0.68 ,0.00 ,0.13 ,22.05 ,17281.42 ,23181.19 ,22951.42 ,6565.63 
175.54 ,3802.00 ,34.74 ,936.90 ,3.66 ,826.71 ,0.47 ,0.00 ,0.00 ,25.09 ,3806.24 ,11247.56 ,6642.85 ,7880.83 
164.78 ,433.00 ,12.65 ,1463.07 ,16.75 ,1033.71 ,0.35 ,0.00 ,3.64 ,292.66 ,963.07 ,1423.90 ,1455.17 ,426.94 
164.78 ,1092.25 ,12.00 ,972.83 ,15.16 ,1177.14 ,0.58 ,0.00 ,1.27 ,19.53 ,17376.06 ,30136.81 ,17162.39 ,2127.79 
18.48 ,1868.25 ,33.81 ,1115.81 ,12.35 ,1056.90 ,0.65 ,0.00 ,0.26 ,186.12 ,10028.33 ,18751.20 ,3691.54 ,10055.22 
164.78 ,420.25 ,2.74 ,1336.60 ,17.06 ,1031.23 ,0.46 ,0.00 ,2.02 ,139.61 ,1492.48 ,12885.17 ,4003.44 ,2913.33 
125.97 ,4270.50 ,36.38 ,875.26 ,1.19 ,610.04 ,0.34 ,0.00 ,0.00 ,35.95 ,6198.99 ,24698.73 ,8430.15 ,13687.49 
264.75 ,3676.50 ,11.16 ,869.75 ,2.89 ,677.00 ,0.48 ,0.00 ,0.00 ,9.98 ,13291.63 ,35039.23 ,13765.45 ,14151.86 
264.75 ,3277.00 ,25.44 ,953.59 ,8.02 ,827.40 ,0.70 ,0.00 ,0.14 ,120.98 ,13450.19 ,24753.33 ,16893.42 ,6045.45 
264.75 ,3481.75 ,30.55 ,935.96 ,6.83 ,813.41 ,0.57 ,0.00 ,0.07 ,29.00 ,11150.22 ,22769.00 ,22534.14 ,9778.93 
175.54 ,3855.00 ,32.48 ,855.49 ,0.50 ,736.11 ,0.45 ,0.00 ,0.00 ,1.64 ,4631.14 ,35502.50 ,19304.60 ,25543.05 
164.78 ,2694.50 ,26.94 ,926.77 ,10.19 ,938.16 ,0.50 ,0.00 ,1.37 ,18.80 ,35912.50 ,12121.37 ,10082.04 ,2665.99 
264.75 ,2027.50 ,16.84 ,934.70 ,10.97 ,1034.76 ,0.69 ,0.00 ,0.16 ,12.07 ,18700.47 ,23633.61 ,22137.02 ,18738.40 
264.75 ,1348.50 ,22.93 ,1012.77 ,14.23 ,1084.68 ,0.63 ,0.00 ,0.59 ,12.26 ,3891.98 ,9431.20 ,11243.11 ,3691.54 
264.75 ,2496.75 ,40.89 ,941.21 ,10.40 ,1024.47 ,0.71 ,0.00 ,0.06 ,30.91 ,7724.47 ,15428.14 ,14018.11 ,7586.01 
239.76 ,2083.50 ,27.91 ,960.62 ,11.44 ,1009.65 ,0.56 ,0.00 ,1.17 ,22.81 ,10104.83 ,15468.92 ,7945.28 ,250.00 
175.54 ,2526.25 ,11.34 ,910.70 ,9.44 ,965.65 ,0.50 ,0.00 ,0.43 ,11.36 ,18358.85 ,16632.12 ,4901.79 ,3296.59 
264.75 ,2042.25 ,33.98 ,975.84 ,12.16 ,1121.84 ,0.64 ,0.00 ,0.35 ,167.86 ,4150.60 ,11799.47 ,4210.40 ,2850.88 
175.54 ,2440.25 ,6.99 ,908.36 ,9.70 ,974.62 ,0.53 ,0.00 ,0.64 ,12.19 ,28352.21 ,28778.94 ,950.00 ,3766.63 
264.75 ,2511.00 ,34.32 ,907.92 ,10.24 ,1055.20 ,0.64 ,0.00 ,0.05 ,37.80 ,4710.36 ,10498.93 ,4398.58 ,6101.43 
175.54 ,2390.50 ,12.29 ,952.91 ,10.86 ,1025.90 ,0.51 ,0.00 ,1.02 ,26.47 ,4815.34 ,8202.90 ,1956.40 ,1669.58 
175.54 ,2811.50 ,19.81 ,906.42 ,7.36 ,893.28 ,0.52 ,0.00 ,0.13 ,22.49 ,36622.23 ,35474.04 ,8021.69 ,2804.91 
264.75 ,2884.00 ,31.87 ,947.85 ,9.89 ,991.87 ,0.48 ,0.00 ,0.08 ,30.06 ,5614.94 ,20900.42 ,20410.47 ,6899.82 
264.75 ,1985.75 ,39.54 ,1032.28 ,12.97 ,1014.71 ,0.66 ,0.00 ,0.12 ,31.89 ,8904.35 ,11611.52 ,8774.25 ,9451.32 
164.78 ,504.45 ,18.57 ,1114.51 ,16.64 ,1079.40 ,0.00 ,0.00 ,1.39 ,34.76 ,573.65 ,13462.30 ,305.52 ,8801.57 
264.75 ,1201.75 ,33.82 ,1170.09 ,14.98 ,1146.71 ,0.54 ,0.00 ,1.40 ,58.53 ,4053.09 ,13260.00 ,11101.69 ,4357.46 
264.75 ,857.50 ,18.77 ,1111.30 ,15.38 ,1067.66 ,0.55 ,0.00 ,0.62 ,73.02 ,13188.16 ,9175.38 ,3412.84 ,6504.42 
264.75 ,3837.50 ,37.97 ,887.14 ,2.93 ,754.27 ,0.59 ,0.00 ,0.03 ,28.10 ,12822.93 ,37662.02 ,37070.04 ,5915.02 
164.78 ,835.75 ,27.47 ,1218.01 ,15.59 ,1126.66 ,0.43 ,0.00 ,1.02 ,46.62 ,211.97 ,10983.06 ,50.00 ,850.01 
164.78 ,1640.00 ,2.84 ,965.57 ,15.02 ,1165.76 ,0.41 ,0.00 ,3.19 ,39.93 ,29219.30 ,25731.84 ,25.00 ,4157.82 
170.16 ,2213.25 ,38.59 ,951.85 ,11.01 ,964.60 ,0.56 ,0.00 ,0.41 ,18.22 ,28949.05 ,6551.91 ,6027.23 ,7892.24 
175.54 ,1674.50 ,31.11 ,973.94 ,13.58 ,1094.31 ,0.64 ,0.00 ,0.23 ,13.92 ,11164.56 ,23249.68 ,5661.05 ,4452.81 
264.75 ,1211.50 ,37.19 ,1212.84 ,14.45 ,1025.94 ,0.63 ,0.00 ,0.26 ,181.31 ,2797.77 ,11542.42 ,5165.99 ,2628.21 
175.54 ,3552.25 ,40.74 ,885.46 ,2.30 ,738.58 ,0.59 ,0.00 ,0.01 ,30.63 ,13945.88 ,31654.82 ,31371.76 ,4950.50 
197.84 ,1623.75 ,11.11 ,1006.22 ,13.28 ,1166.21 ,0.56 ,0.00 ,0.50 ,22.94 ,11366.95 ,11321.11 ,11998.65 ,10984.88 
164.78 ,967.00 ,12.43 ,1206.03 ,15.66 ,1199.83 ,0.58 ,0.00 ,0.35 ,23.59 ,12878.96 ,27787.90 ,23590.62 ,14327.16 
