CS,ELE,SL,AMP,AMT,AME,NDVI,NL,POP,GDP,DTW,DTG,DTH,DTC
175.54 ,2199.50 ,38.92 ,872.45 ,12.01 ,1069.71 ,0.60 ,0.00 ,0.16 ,3.90 ,433.01 ,57551.78 ,37466.09 ,766.49 
264.75 ,3884.25 ,26.05 ,689.10 ,5.49 ,843.07 ,0.53 ,0.00 ,0.04 ,2.93 ,6326.73 ,25720.95 ,26768.03 ,1950.00 
264.75 ,3037.50 ,26.88 ,818.64 ,9.35 ,963.74 ,0.56 ,0.00 ,0.09 ,6.46 ,10314.43 ,52742.84 ,25040.12 ,692.99 
264.75 ,3529.25 ,28.70 ,896.16 ,7.32 ,862.89 ,0.65 ,0.00 ,0.02 ,17.41 ,5284.65 ,44584.84 ,40008.09 ,9121.81 
264.75 ,3796.50 ,29.45 ,790.30 ,3.78 ,757.44 ,0.59 ,0.00 ,0.00 ,3.32 ,7406.39 ,80716.34 ,34614.27 ,20126.79 
175.54 ,4627.25 ,6.56 ,704.19 ,-2.20 ,651.20 ,0.34 ,0.00 ,0.00 ,1.26 ,1851.35 ,54560.13 ,6650.38 ,23889.90 
175.54 ,4400.00 ,5.93 ,732.77 ,-0.15 ,729.01 ,0.35 ,0.00 ,0.03 ,1.11 ,1589.04 ,8509.26 ,7985.46 ,6450.39 
175.54 ,4607.00 ,3.65 ,711.71 ,-2.46 ,635.60 ,0.34 ,0.00 ,0.00 ,1.36 ,1350.00 ,47327.87 ,11694.76 ,31450.40 
264.75 ,2628.50 ,23.87 ,945.46 ,8.37 ,971.64 ,0.61 ,0.00 ,0.13 ,38.44 ,7179.66 ,30412.29 ,22419.36 ,1710.99 
197.84 ,4004.75 ,23.83 ,831.59 ,3.18 ,706.65 ,0.52 ,0.00 ,0.01 ,3.10 ,7996.72 ,75922.38 ,5034.63 ,7773.51 
175.54 ,3847.50 ,8.41 ,738.33 ,4.04 ,825.97 ,0.46 ,0.00 ,0.03 ,1.28 ,9327.78 ,22253.26 ,21453.85 ,12744.70 
175.54 ,3164.50 ,10.79 ,812.00 ,8.54 ,977.93 ,0.62 ,0.00 ,0.05 ,4.02 ,14296.42 ,52472.92 ,27542.83 ,2761.79 
264.75 ,2598.59 ,32.37 ,797.47 ,11.61 ,1078.86 ,0.64 ,0.00 ,0.02 ,1.63 ,9837.06 ,61167.38 ,40265.48 ,560.70 
175.54 ,4273.25 ,15.87 ,683.70 ,1.16 ,715.25 ,0.35 ,0.00 ,0.03 ,1.39 ,7242.06 ,42160.73 ,1677.03 ,39401.36 
264.75 ,4063.25 ,27.17 ,715.17 ,2.37 ,798.25 ,0.47 ,0.00 ,0.26 ,1.12 ,5755.65 ,10733.48 ,150.00 ,8257.57 
31.63 ,5190.25 ,37.21 ,865.51 ,-9.83 ,445.57 ,-0.03 ,0.00 ,0.00 ,10.20 ,21705.47 ,34559.91 ,31654.82 ,22666.00 
264.75 ,2956.50 ,28.96 ,812.23 ,8.83 ,1083.48 ,0.60 ,0.00 ,0.08 ,9.77 ,1008.72 ,57624.54 ,48510.08 ,30979.47 
189.77 ,2157.75 ,16.23 ,917.63 ,12.09 ,1048.24 ,0.59 ,0.00 ,0.53 ,61.32 ,3118.89 ,53036.85 ,35854.25 ,3185.51 
175.54 ,4032.25 ,30.33 ,797.73 ,2.93 ,750.29 ,0.56 ,0.00 ,0.01 ,3.23 ,8401.39 ,81602.74 ,27381.52 ,27200.83 
264.75 ,4040.75 ,23.99 ,820.64 ,4.49 ,747.90 ,0.57 ,0.00 ,0.02 ,3.66 ,7001.96 ,66565.81 ,2050.00 ,6902.72 
175.54 ,3743.00 ,21.28 ,888.13 ,6.08 ,847.53 ,0.55 ,0.00 ,0.02 ,4.92 ,6754.81 ,29553.47 ,13191.19 ,12512.69 
175.54 ,3185.25 ,41.39 ,871.92 ,9.41 ,932.00 ,0.59 ,0.00 ,0.29 ,5.17 ,2414.02 ,23447.97 ,22277.96 ,7305.31 
264.75 ,3291.00 ,25.56 ,876.07 ,5.80 ,896.05 ,0.70 ,0.00 ,0.01 ,4.48 ,5299.76 ,44364.48 ,33190.47 ,4924.18 
242.45 ,1439.50 ,21.92 ,936.26 ,14.24 ,1115.22 ,0.65 ,0.00 ,0.25 ,39.75 ,287.46 ,41724.18 ,28712.85 ,151.61 
125.97 ,4659.50 ,20.85 ,823.15 ,-0.75 ,665.00 ,0.48 ,0.00 ,0.03 ,10.08 ,7550.33 ,54664.32 ,40555.24 ,5080.11 
264.75 ,3854.00 ,30.05 ,836.53 ,1.55 ,717.98 ,0.69 ,0.00 ,0.01 ,7.10 ,4210.40 ,27162.24 ,13383.85 ,8161.95 
175.54 ,3444.00 ,20.45 ,842.16 ,6.47 ,842.22 ,0.65 ,0.00 ,0.04 ,4.09 ,11069.21 ,36482.98 ,16053.89 ,10845.62 
264.75 ,4089.50 ,24.09 ,697.38 ,1.44 ,777.98 ,0.62 ,0.00 ,0.01 ,2.12 ,18629.75 ,23882.37 ,5776.46 ,16856.08 
125.97 ,5303.25 ,27.61 ,838.52 ,-6.76 ,438.11 ,0.08 ,0.00 ,0.01 ,8.28 ,1098.86 ,38170.50 ,28510.13 ,19196.03 
175.54 ,3800.00 ,39.13 ,871.14 ,3.75 ,794.31 ,0.47 ,0.00 ,0.00 ,17.63 ,7013.38 ,48022.78 ,38578.85 ,9370.57 
175.54 ,4631.25 ,16.61 ,749.11 ,-0.72 ,693.59 ,0.42 ,0.00 ,0.02 ,1.18 ,3491.06 ,22583.35 ,1818.65 ,12186.78 
175.54 ,4572.25 ,6.01 ,709.38 ,-1.36 ,667.36 ,0.29 ,0.00 ,0.01 ,1.31 ,2127.79 ,35139.83 ,4771.53 ,9204.75 
175.54 ,4439.75 ,10.19 ,742.21 ,-0.45 ,704.74 ,0.48 ,0.00 ,0.02 ,1.35 ,3269.17 ,61382.63 ,37992.46 ,55950.58 
175.54 ,2181.50 ,36.83 ,819.91 ,13.47 ,1154.84 ,0.52 ,0.00 ,0.14 ,1.70 ,10041.29 ,61419.27 ,54502.73 ,430.02 
257.32 ,2510.75 ,23.46 ,806.41 ,12.09 ,1103.64 ,0.57 ,0.00 ,0.20 ,4.59 ,963.07 ,71163.25 ,16892.23 ,21228.93 
175.54 ,4496.50 ,32.31 ,809.16 ,-1.54 ,675.74 ,0.43 ,0.00 ,0.01 ,13.42 ,8070.16 ,46445.53 ,40379.79 ,14914.67 
264.75 ,4295.75 ,28.03 ,868.53 ,-2.94 ,615.76 ,0.46 ,0.00 ,0.06 ,8.10 ,2342.54 ,14289.42 ,10473.18 ,9554.45 
264.75 ,3700.25 ,36.78 ,872.53 ,4.28 ,817.99 ,0.68 ,0.00 ,0.01 ,3.96 ,6577.80 ,54781.45 ,39106.36 ,6293.45 
264.75 ,3606.75 ,36.96 ,727.36 ,4.58 ,866.62 ,0.59 ,0.00 ,0.05 ,1.05 ,259.96 ,60751.36 ,29189.51 ,57613.09 
125.97 ,4894.00 ,29.11 ,830.05 ,-3.58 ,506.53 ,0.23 ,0.00 ,0.01 ,10.01 ,1558.04 ,39397.81 ,28157.90 ,16950.15 
163.15 ,4733.25 ,19.63 ,753.28 ,-2.73 ,581.00 ,0.26 ,0.00 ,0.01 ,1.26 ,3819.36 ,19162.66 ,17155.97 ,14029.52 
220.15 ,3834.25 ,29.42 ,760.65 ,3.55 ,815.20 ,0.65 ,0.00 ,0.01 ,1.81 ,6010.62 ,50650.05 ,46217.61 ,28215.38 
175.54 ,4520.00 ,18.96 ,787.01 ,-0.17 ,654.34 ,0.56 ,0.00 ,0.01 ,1.29 ,5062.36 ,59123.66 ,58287.80 ,29339.18 
175.54 ,4370.25 ,28.72 ,811.58 ,1.14 ,717.39 ,0.48 ,0.00 ,0.01 ,15.87 ,2662.24 ,56233.33 ,42477.38 ,16444.68 
175.54 ,4485.00 ,26.80 ,804.01 ,1.32 ,725.81 ,0.53 ,0.00 ,0.03 ,8.21 ,9555.50 ,54433.70 ,46210.69 ,3566.52 
175.54 ,4593.50 ,26.89 ,843.22 ,-4.18 ,601.34 ,0.34 ,0.00 ,0.00 ,8.57 ,6806.43 ,31745.67 ,20850.12 ,19306.15 
175.54 ,2158.25 ,16.49 ,865.56 ,11.35 ,1097.69 ,0.58 ,0.00 ,0.12 ,4.48 ,150.00 ,35380.61 ,34076.79 ,31215.82 
175.54 ,4306.50 ,22.01 ,762.11 ,2.49 ,743.98 ,0.59 ,0.00 ,0.01 ,1.22 ,4915.23 ,40635.05 ,13395.05 ,5187.24 
175.54 ,4232.75 ,24.09 ,757.42 ,3.59 ,797.90 ,0.58 ,0.00 ,0.02 ,1.32 ,4350.57 ,57208.46 ,4150.60 ,15168.64 
264.75 ,3232.25 ,34.09 ,768.10 ,7.57 ,1055.93 ,0.59 ,0.00 ,0.06 ,2.56 ,851.55 ,39658.64 ,23405.71 ,1185.35 
175.54 ,2247.75 ,19.28 ,819.48 ,11.26 ,1109.94 ,0.53 ,0.00 ,0.07 ,2.45 ,85.36 ,52602.16 ,46027.25 ,38658.60 
220.15 ,3870.50 ,20.61 ,866.23 ,1.16 ,728.49 ,0.54 ,0.00 ,0.01 ,4.25 ,7134.95 ,59613.82 ,44691.25 ,11950.21 
159.02 ,4914.25 ,25.24 ,761.34 ,-3.86 ,560.49 ,0.23 ,0.00 ,0.01 ,2.81 ,864.58 ,25337.08 ,26475.04 ,4430.29 
264.75 ,4168.50 ,26.49 ,796.53 ,1.59 ,671.51 ,0.63 ,0.00 ,0.01 ,3.03 ,6831.36 ,74439.29 ,4614.39 ,19391.43 
175.54 ,4535.50 ,25.02 ,825.17 ,-0.53 ,675.07 ,0.48 ,0.00 ,0.01 ,16.21 ,10653.05 ,48495.23 ,34921.73 ,13454.65 
264.75 ,3365.25 ,27.03 ,815.54 ,6.33 ,865.42 ,0.68 ,0.00 ,0.03 ,3.34 ,4712.48 ,55926.80 ,8691.81 ,4712.48 
175.54 ,4577.50 ,17.92 ,750.80 ,-1.25 ,677.03 ,0.31 ,0.00 ,0.02 ,1.13 ,1519.05 ,11832.48 ,6973.34 ,10019.36 
175.54 ,4118.50 ,18.23 ,846.23 ,2.11 ,749.17 ,0.50 ,0.00 ,0.01 ,4.36 ,19357.88 ,48429.41 ,22962.31 ,19499.94 
264.75 ,3629.25 ,37.02 ,688.14 ,5.12 ,900.69 ,0.65 ,0.00 ,0.03 ,2.54 ,6066.92 ,16515.67 ,17614.98 ,2961.00 
264.75 ,2910.00 ,42.04 ,829.82 ,8.51 ,997.64 ,0.64 ,0.00 ,0.22 ,2.65 ,211.97 ,61258.37 ,38396.97 ,25.00 
175.54 ,4425.50 ,31.19 ,865.45 ,-1.47 ,678.53 ,0.49 ,0.00 ,0.00 ,3.93 ,1416.86 ,52791.93 ,46987.10 ,9151.37 
170.16 ,2745.00 ,33.42 ,804.31 ,9.59 ,1086.23 ,0.52 ,0.00 ,0.12 ,3.00 ,517.21 ,60386.98 ,51768.98 ,34166.18 
264.75 ,4468.00 ,3.81 ,705.81 ,-1.17 ,656.67 ,0.34 ,0.00 ,0.01 ,1.26 ,3060.64 ,50063.23 ,5076.17 ,39011.89 
264.75 ,4174.75 ,21.89 ,740.53 ,1.26 ,699.87 ,0.65 ,0.00 ,0.01 ,1.13 ,7808.17 ,39844.79 ,3620.43 ,5158.25 
175.54 ,4616.25 ,9.14 ,689.29 ,-1.54 ,667.81 ,0.41 ,0.00 ,0.01 ,1.57 ,7222.71 ,54790.58 ,17470.76 ,17892.11 
264.75 ,3127.50 ,23.45 ,813.63 ,9.57 ,1027.07 ,0.69 ,0.00 ,0.06 ,4.09 ,16320.16 ,52507.21 ,30367.87 ,1558.04 
264.75 ,3224.25 ,25.18 ,889.28 ,5.43 ,929.49 ,0.72 ,0.00 ,0.06 ,8.38 ,9551.31 ,36235.17 ,28315.85 ,5052.47 
214.76 ,3051.00 ,26.47 ,880.71 ,8.42 ,909.08 ,0.67 ,0.00 ,0.04 ,15.89 ,4895.66 ,19611.41 ,18872.93 ,19619.57 
125.97 ,4246.00 ,34.62 ,859.35 ,-1.62 ,638.50 ,0.25 ,0.00 ,0.00 ,7.21 ,8030.41 ,34689.88 ,29009.09 ,24450.10 
264.75 ,3452.25 ,29.60 ,823.34 ,4.87 ,837.15 ,0.69 ,0.00 ,0.02 ,10.37 ,6518.24 ,50724.63 ,36694.24 ,217.87 
264.75 ,4049.25 ,30.03 ,789.03 ,3.55 ,711.10 ,0.59 ,0.00 ,0.01 ,2.96 ,6633.64 ,72603.08 ,15710.11 ,22567.84 
264.75 ,3580.25 ,20.22 ,817.63 ,3.91 ,863.30 ,0.68 ,0.00 ,0.02 ,2.73 ,3750.67 ,57433.33 ,40864.75 ,3866.20 
175.54 ,4664.50 ,9.51 ,746.73 ,-2.50 ,626.30 ,0.33 ,0.00 ,0.00 ,1.40 ,950.00 ,19980.18 ,17155.97 ,17088.81 
264.75 ,2892.00 ,17.22 ,789.02 ,9.37 ,940.48 ,0.69 ,0.00 ,0.05 ,3.77 ,8036.63 ,68467.56 ,39920.02 ,14217.86 
220.15 ,3711.00 ,41.93 ,919.70 ,6.09 ,857.88 ,0.43 ,0.00 ,0.04 ,37.65 ,8770.83 ,53405.13 ,40108.95 ,8251.21 
264.75 ,2994.00 ,25.93 ,865.02 ,10.12 ,1011.27 ,0.62 ,0.00 ,0.07 ,16.46 ,3062.80 ,25412.74 ,24670.38 ,14112.67 
264.75 ,4116.25 ,35.35 ,841.68 ,1.27 ,741.85 ,0.57 ,0.00 ,0.01 ,6.97 ,3182.37 ,40370.63 ,36345.39 ,8743.43 
264.75 ,4020.50 ,40.73 ,890.85 ,1.88 ,741.52 ,0.58 ,0.00 ,0.00 ,4.26 ,3415.77 ,49365.85 ,41686.78 ,13499.17 
175.54 ,4065.75 ,37.26 ,899.40 ,2.92 ,731.87 ,0.44 ,0.00 ,0.02 ,16.71 ,8035.39 ,50491.66 ,43936.18 ,433.01 
175.54 ,4395.75 ,19.24 ,737.74 ,2.40 ,676.30 ,0.57 ,0.00 ,0.04 ,1.32 ,11315.81 ,50860.67 ,2815.58 ,5316.72 
164.78 ,2371.50 ,18.27 ,925.54 ,11.48 ,983.22 ,0.60 ,0.00 ,0.66 ,49.19 ,3824.59 ,35135.56 ,33898.78 ,4040.73 
175.54 ,4270.00 ,29.69 ,853.17 ,-1.49 ,647.19 ,0.40 ,0.00 ,0.00 ,9.24 ,7941.50 ,33908.52 ,33081.83 ,32669.37 
264.75 ,3546.75 ,29.55 ,771.19 ,5.20 ,890.54 ,0.68 ,0.00 ,0.01 ,2.81 ,4526.31 ,65495.09 ,2687.47 ,22444.77 
175.54 ,4716.25 ,17.56 ,742.51 ,-2.44 ,630.13 ,0.26 ,0.00 ,0.00 ,1.10 ,2761.79 ,54033.39 ,19431.61 ,44792.05 
220.15 ,3578.50 ,28.25 ,865.96 ,4.12 ,848.74 ,0.58 ,0.00 ,0.01 ,4.74 ,12100.72 ,38489.06 ,16066.97 ,17537.60 
242.45 ,3816.25 ,22.65 ,880.47 ,3.49 ,761.93 ,0.56 ,0.00 ,0.02 ,5.16 ,5930.22 ,14007.41 ,10808.68 ,12367.19 
264.75 ,3132.00 ,26.40 ,836.74 ,7.12 ,926.41 ,0.71 ,0.00 ,0.03 ,3.66 ,8698.71 ,41019.60 ,6367.69 ,8273.30 
175.54 ,4425.50 ,2.40 ,702.77 ,-0.60 ,698.53 ,0.33 ,0.00 ,0.01 ,1.20 ,4911.98 ,36529.54 ,2192.60 ,5396.99 
264.75 ,3938.75 ,35.13 ,767.93 ,3.11 ,713.21 ,0.63 ,0.00 ,0.01 ,1.51 ,3176.08 ,47370.11 ,50935.52 ,12718.79 
264.75 ,3556.25 ,36.69 ,822.79 ,5.79 ,866.15 ,0.68 ,0.00 ,0.04 ,3.15 ,1839.16 ,71842.80 ,22575.82 ,1839.16 
264.75 ,3665.50 ,39.29 ,891.48 ,4.48 ,761.92 ,0.64 ,0.00 ,0.03 ,8.32 ,6434.87 ,29281.18 ,26960.85 ,24831.98 
264.75 ,4264.50 ,17.36 ,772.53 ,1.46 ,717.71 ,0.54 ,0.00 ,0.03 ,1.22 ,2909.90 ,37019.02 ,14159.36 ,13042.53 
175.54 ,3354.00 ,8.26 ,764.37 ,6.32 ,927.20 ,0.56 ,0.00 ,0.03 ,1.21 ,259.96 ,53404.19 ,44918.68 ,46303.64 
214.77 ,2289.25 ,32.77 ,801.98 ,12.25 ,1114.40 ,0.64 ,0.00 ,0.06 ,4.71 ,653.85 ,73063.04 ,29518.60 ,18726.65 
264.75 ,4185.25 ,16.55 ,823.30 ,1.55 ,692.86 ,0.44 ,0.00 ,0.02 ,3.74 ,2094.64 ,55308.30 ,17343.80 ,2414.02 
175.54 ,3286.75 ,16.64 ,862.20 ,7.51 ,884.80 ,0.63 ,0.00 ,0.16 ,5.83 ,8573.65 ,8591.13 ,5162.12 ,7750.00 
264.75 ,3339.25 ,39.80 ,787.13 ,6.21 ,946.55 ,0.73 ,0.00 ,0.04 ,3.37 ,2673.48 ,67798.29 ,13651.65 ,17270.42 
175.54 ,4055.50 ,33.92 ,792.81 ,2.40 ,763.40 ,0.61 ,0.00 ,0.00 ,3.49 ,2070.63 ,65627.80 ,21581.18 ,13428.61 
125.97 ,4615.25 ,20.91 ,824.64 ,-1.22 ,620.60 ,0.35 ,0.00 ,0.01 ,11.84 ,3550.70 ,58663.34 ,44554.77 ,6298.21 
175.54 ,4176.75 ,21.97 ,793.56 ,0.42 ,674.30 ,0.51 ,0.00 ,0.01 ,2.00 ,9650.26 ,62745.42 ,57303.64 ,38023.77 
222.26 ,4111.35 ,32.43 ,792.18 ,2.84 ,719.73 ,0.00 ,0.00 ,0.01 ,5.47 ,15940.52 ,43592.67 ,48045.97 ,19071.79 
242.45 ,3220.75 ,25.44 ,838.09 ,8.53 ,904.35 ,0.69 ,0.00 ,0.12 ,3.99 ,9324.97 ,36870.14 ,13012.59 ,9285.88 
264.75 ,3463.75 ,40.04 ,688.31 ,6.76 ,877.71 ,0.62 ,0.00 ,0.08 ,2.52 ,13735.63 ,21632.56 ,1329.47 ,16856.08 
175.54 ,4153.50 ,13.43 ,775.82 ,0.67 ,720.62 ,0.47 ,0.00 ,0.01 ,1.27 ,2850.88 ,38662.74 ,13209.37 ,9083.36 
175.54 ,4614.25 ,6.79 ,722.17 ,-1.90 ,624.88 ,0.33 ,0.00 ,0.01 ,1.30 ,779.42 ,18697.79 ,8146.63 ,11762.97 
63.08 ,4883.25 ,28.01 ,821.05 ,-4.31 ,510.31 ,0.15 ,0.00 ,0.01 ,8.73 ,638.35 ,40117.17 ,27004.95 ,10355.07 
175.54 ,4696.50 ,28.06 ,898.93 ,-2.17 ,602.46 ,0.37 ,0.00 ,0.10 ,9.50 ,2511.47 ,37412.66 ,34135.14 ,18995.99 
264.75 ,3819.00 ,47.30 ,828.73 ,2.58 ,723.32 ,0.59 ,0.00 ,0.01 ,3.99 ,9422.71 ,46469.43 ,13992.41 ,4181.81 
264.75 ,3710.25 ,30.34 ,723.28 ,3.21 ,833.29 ,0.69 ,0.00 ,0.01 ,1.22 ,7051.77 ,50911.37 ,13104.48 ,5916.71 
264.75 ,3430.25 ,37.97 ,844.38 ,4.75 ,929.13 ,0.63 ,0.00 ,0.02 ,6.27 ,1883.48 ,37435.11 ,36052.01 ,15850.79 
242.45 ,3412.00 ,21.82 ,802.98 ,4.88 ,835.66 ,0.64 ,0.00 ,0.06 ,8.43 ,8857.06 ,53350.05 ,42558.52 ,1961.50 
175.54 ,4584.50 ,15.97 ,778.64 ,-0.71 ,654.81 ,0.38 ,0.00 ,0.01 ,1.76 ,2885.74 ,63779.52 ,55708.41 ,40675.88 
264.75 ,3123.50 ,15.33 ,883.38 ,8.83 ,1004.50 ,0.63 ,0.00 ,0.08 ,4.42 ,1856.74 ,43125.48 ,30099.96 ,1409.79 
264.75 ,3891.25 ,34.79 ,684.70 ,3.42 ,793.65 ,0.68 ,0.00 ,0.01 ,2.14 ,11199.44 ,37836.06 ,10952.97 ,16017.72 
138.36 ,4330.25 ,18.48 ,857.15 ,-0.90 ,718.67 ,0.42 ,0.00 ,0.00 ,8.98 ,8791.33 ,40231.67 ,33750.96 ,19105.17 
264.75 ,3475.25 ,27.92 ,775.06 ,8.13 ,1000.72 ,0.65 ,0.00 ,0.11 ,3.03 ,2303.80 ,58559.44 ,1991.22 ,18909.46 
175.54 ,4235.50 ,25.46 ,855.52 ,-0.97 ,619.09 ,0.48 ,0.00 ,0.03 ,8.33 ,2372.24 ,25388.73 ,24362.42 ,23725.25 
175.54 ,4087.00 ,15.74 ,818.39 ,1.24 ,705.33 ,0.59 ,0.00 ,0.01 ,2.73 ,8524.52 ,52476.54 ,46505.13 ,8615.54 
175.54 ,3666.00 ,1.08 ,678.08 ,5.36 ,989.35 ,0.41 ,0.00 ,0.08 ,1.33 ,3707.76 ,39170.49 ,3005.83 ,36250.07 
264.75 ,3841.75 ,22.28 ,758.58 ,4.05 ,767.92 ,0.68 ,0.00 ,0.01 ,1.10 ,2215.29 ,50986.34 ,47283.06 ,43419.21 
264.75 ,3521.75 ,33.11 ,819.53 ,3.38 ,871.41 ,0.71 ,0.00 ,0.01 ,5.63 ,3990.93 ,31460.89 ,30080.35 ,30532.40 
264.75 ,3296.50 ,27.80 ,750.78 ,6.54 ,954.40 ,0.73 ,0.00 ,0.00 ,1.39 ,4970.66 ,68043.87 ,25039.32 ,8091.20 
167.28 ,4539.00 ,5.29 ,760.38 ,-1.77 ,677.77 ,0.41 ,0.00 ,0.02 ,1.12 ,712.39 ,64969.44 ,40269.43 ,56068.95 
175.54 ,4499.75 ,13.31 ,732.61 ,-1.12 ,673.62 ,0.35 ,0.00 ,0.00 ,1.29 ,295.81 ,18406.72 ,14719.63 ,16414.25 
264.75 ,2798.00 ,17.13 ,840.00 ,11.05 ,1048.69 ,0.53 ,0.00 ,0.17 ,4.81 ,2772.63 ,21189.80 ,10006.37 ,2885.30 
175.54 ,4304.25 ,14.23 ,715.88 ,0.85 ,734.85 ,0.37 ,0.00 ,0.01 ,1.37 ,6686.37 ,43703.63 ,17650.14 ,34477.93 
175.54 ,3866.50 ,9.00 ,753.98 ,4.23 ,829.65 ,0.52 ,0.00 ,0.08 ,1.09 ,5591.73 ,20775.17 ,11642.49 ,17250.00 
214.76 ,2335.00 ,28.61 ,865.64 ,11.80 ,1060.80 ,0.59 ,0.00 ,0.09 ,3.13 ,510.05 ,34776.25 ,34417.26 ,27583.10 
175.54 ,3795.00 ,8.93 ,848.97 ,4.51 ,835.94 ,0.50 ,0.00 ,0.01 ,4.81 ,4334.46 ,30734.47 ,8349.10 ,20474.07 
175.54 ,4655.25 ,22.77 ,738.92 ,-2.66 ,655.98 ,0.40 ,0.00 ,0.02 ,1.44 ,3899.68 ,24763.03 ,19781.14 ,6473.60 
264.75 ,3162.75 ,17.71 ,832.25 ,9.02 ,960.53 ,0.68 ,0.00 ,0.10 ,3.82 ,4389.48 ,35690.44 ,1519.05 ,4384.92 
175.54 ,4657.75 ,24.80 ,719.13 ,-1.73 ,585.95 ,0.32 ,0.00 ,0.01 ,2.60 ,476.99 ,14281.72 ,10755.81 ,11857.80 
175.54 ,3873.75 ,3.39 ,695.39 ,4.45 ,934.65 ,0.35 ,0.00 ,0.08 ,1.11 ,12495.10 ,6899.82 ,3447.83 ,4357.46 
175.54 ,4131.00 ,3.61 ,741.07 ,1.57 ,763.04 ,0.44 ,0.00 ,0.01 ,1.30 ,5591.73 ,25455.99 ,23905.39 ,18111.53 
264.75 ,3251.25 ,26.14 ,876.90 ,8.39 ,919.03 ,0.66 ,0.00 ,0.08 ,4.95 ,4150.60 ,29370.18 ,28365.96 ,6295.04 
175.54 ,4524.50 ,23.52 ,783.77 ,-3.68 ,548.39 ,0.27 ,0.00 ,0.00 ,1.46 ,166.26 ,74466.15 ,19827.95 ,10335.74 
175.54 ,4442.25 ,11.35 ,710.58 ,-1.13 ,693.09 ,0.30 ,0.00 ,0.01 ,1.41 ,753.33 ,31343.38 ,7786.37 ,9139.34 
175.54 ,4554.25 ,25.27 ,824.23 ,-1.93 ,654.71 ,0.41 ,0.00 ,0.01 ,14.49 ,5454.13 ,60807.79 ,49314.58 ,15181.16 
175.54 ,2853.75 ,29.73 ,776.62 ,8.36 ,979.07 ,0.48 ,0.00 ,0.11 ,4.08 ,1807.62 ,56550.93 ,1883.48 ,14281.72 
170.16 ,1750.75 ,25.92 ,813.92 ,14.24 ,1214.86 ,0.48 ,0.00 ,0.19 ,7.14 ,259.96 ,74077.84 ,46139.00 ,16796.65 
197.84 ,3429.75 ,27.92 ,864.95 ,5.10 ,771.78 ,0.55 ,0.00 ,0.03 ,17.36 ,651.87 ,56597.06 ,49009.46 ,12850.19 
264.75 ,3992.50 ,33.71 ,816.28 ,2.18 ,784.10 ,0.65 ,0.00 ,0.03 ,12.12 ,10250.24 ,48813.80 ,45474.47 ,26061.99 
175.54 ,4920.75 ,24.98 ,842.85 ,-4.25 ,523.79 ,0.16 ,0.00 ,0.00 ,16.22 ,9691.62 ,37295.95 ,26463.70 ,21757.93 
264.75 ,4004.25 ,25.18 ,860.28 ,2.91 ,779.41 ,0.59 ,0.00 ,0.01 ,3.32 ,9631.59 ,65937.76 ,36793.31 ,9829.93 
264.75 ,2965.50 ,17.95 ,823.88 ,8.39 ,987.10 ,0.68 ,0.00 ,0.08 ,7.65 ,16494.47 ,40524.16 ,21654.73 ,5926.85 
175.54 ,4453.75 ,11.19 ,837.21 ,0.12 ,660.28 ,0.52 ,0.00 ,0.01 ,2.74 ,9010.41 ,43083.50 ,42785.83 ,18730.39 
164.78 ,1961.50 ,20.06 ,892.29 ,14.35 ,1119.59 ,0.45 ,0.00 ,1.29 ,26.12 ,850.01 ,32665.08 ,31727.39 ,5173.73 
175.54 ,4323.50 ,27.83 ,818.43 ,0.84 ,747.13 ,0.54 ,0.00 ,0.02 ,14.00 ,4592.11 ,55427.32 ,41462.36 ,12673.89 
175.54 ,4216.25 ,27.56 ,863.79 ,-0.07 ,724.98 ,0.40 ,0.00 ,0.01 ,7.78 ,2219.80 ,41897.34 ,35034.09 ,18574.92 
264.75 ,3603.25 ,26.52 ,822.02 ,5.64 ,994.45 ,0.61 ,0.00 ,0.05 ,2.83 ,1458.60 ,63985.84 ,32247.91 ,1768.47 
264.75 ,3747.75 ,23.66 ,910.67 ,6.76 ,811.85 ,0.55 ,0.00 ,0.08 ,9.44 ,4618.17 ,46226.70 ,45465.89 ,4396.31 
264.75 ,2640.50 ,37.34 ,912.96 ,10.28 ,1056.13 ,0.73 ,0.00 ,0.06 ,9.63 ,11829.10 ,39630.64 ,31371.76 ,683.92 
264.75 ,2548.00 ,18.55 ,797.56 ,9.71 ,957.02 ,0.72 ,0.00 ,0.02 ,4.61 ,17375.49 ,50139.08 ,54607.94 ,14579.01 
264.75 ,3601.00 ,38.59 ,832.48 ,3.95 ,812.21 ,0.55 ,0.00 ,0.02 ,3.92 ,8098.61 ,49382.26 ,19488.65 ,3166.62 
175.54 ,4482.75 ,9.28 ,733.71 ,-1.36 ,660.63 ,0.36 ,0.00 ,0.01 ,1.14 ,2535.25 ,11045.70 ,8556.14 ,8475.11 
197.84 ,3834.75 ,14.17 ,842.49 ,4.81 ,789.44 ,0.55 ,0.00 ,0.04 ,4.40 ,9373.77 ,33820.22 ,6990.53 ,18624.38 
220.15 ,3669.50 ,17.86 ,755.16 ,6.07 ,926.48 ,0.68 ,0.00 ,0.03 ,1.38 ,8482.19 ,33585.82 ,33251.88 ,17317.84 
264.75 ,3090.00 ,39.04 ,875.31 ,7.86 ,919.25 ,0.74 ,0.00 ,0.01 ,2.76 ,10441.62 ,44786.02 ,44155.04 ,16242.77 
